Channel 1	Channel 1	Channel 1	Channel 1
Cmt Time	Cmt No	Cmt Text	Mean
 	 	 	µS
0:01:35.802	2	FON	4.411930212
0:02:34.014	5	FON	4.999292717
0:03:23.232	8	FON	1.254793729
0:04:14.045	11	FON	4.122811525
0:04:59.636	14	FON	-1.255019228
0:05:44.483	17	FON	-4.012423461
0:06:32.042	20	FON	2.819564971
0:08:04.275	26	FON	3.709703726
0:08:49.088	29	FON	-0.1173951359
0:09:33.065	32	FON	-3.104938
0:10:17.544	35	FON	4.301566463
0:11:02.552	38	FON	8.512913874
0:11:46.623	41	FON	4.667964231
0:12:31.335	44	FON	4.213242493
0:13:15.295	47	FON	1.326496401
0:14:48.396	53	FON	1.665096927
0:15:32.533	56	FON	5.161227077
0:16:25.5	59	FON	0.8299652659
0:17:11.28	62	FON	3.158448306
0:17:55.786	65	FON	2.570644012
0:18:40.161	68	FON	4.145606135
0:19:25.296	71	FON	1.804825285
0:20:09.792	74	FON	4.836099094
0:20:54.839	77	FON	4.911638929
0:21:38.878	80	FON	2.934266604
0:22:23.943	83	FON	3.324182555
0:23:09.334	86	FON	3.35223566
0:23:54.134	89	FON	3.630718452
0:25:25.084	95	FON	-0.1103669125
0:26:09.918	98	FON	5.057874878
0:26:54.74	101	FON	5.590144275
0:27:39.219	104	FON	2.201337084
0:28:23.346	107	FON	5.57472783
0:29:10.593	110	FON	2.104948045
0:29:57.376	113	FON	7.502055782
0:30:42.929	116	FON	5.876400912
0:31:27.576	119	FON	4.040724668
0:07:18.792	23	KIS	7.467252536
0:14:03.973	50	KIS	4.218924819
0:24:41.068	92	KIS	0.6527840512
0:02:54.029	6	nothing	3.01092196
0:04:34.059	12	nothing	2.013366797
0:05:19.659	15	nothing	-2.528314984
0:07:38.805	24	nothing	6.041126076
0:08:24.286	27	nothing	1.579070909
0:09:09.102	30	nothing	-1.284561718
0:12:51.349	45	nothing	2.291194974
0:14:23.979	51	nothing	2.960147326
0:15:52.544	57	nothing	3.34571478
0:16:45.509	60	nothing	3.303478638
0:17:31.292	63	nothing	2.997829515
0:18:15.807	66	nothing	2.359006677
0:19:00.173	69	nothing	3.839143157
0:19:45.307	72	nothing	3.877982786
0:21:14.855	78	nothing	3.397212776
0:22:43.952	84	nothing	3.454757051
0:24:14.151	90	nothing	2.261404478
0:25:01.082	93	nothing	0.4044481454
0:25:45.099	96	nothing	2.201093814
0:27:14.746	102	nothing	4.123379853
0:27:59.229	105	nothing	2.790570983
0:28:43.361	108	nothing	4.296259406
0:31:47.592	120	nothing	3.708145136
0:00:00.0	1	proceed	0.7634261552
0:02:22.86	4	proceed	6.119975568
0:03:16.309	7	proceed	1.667507042
0:04:05.24	10	proceed	4.975009087
0:04:55.239	13	proceed	0.05340402537
0:05:40.822	16	proceed	-3.35825594
0:06:27.487	19	proceed	2.341868009
0:07:15.836	22	proceed	8.375080362
0:07:59.785	25	proceed	4.78525501
0:08:45.951	28	proceed	0.147136994
0:09:30.267	31	proceed	-2.323877326
0:10:15.033	34	proceed	2.940809427
0:11:00.098	37	proceed	9.779534934
0:11:43.731	40	proceed	5.215443032
0:12:28.497	43	proceed	4.400742596
0:13:12.612	46	proceed	1.325045642
0:13:57.195	49	proceed	4.406151516
0:14:45.844	52	proceed	1.88445239
0:15:29.659	55	proceed	5.340360576
0:16:23.258	58	proceed	1.405660682
0:17:06.924	61	proceed	4.051344979
0:17:52.873	64	proceed	3.387904215
0:18:37.556	67	proceed	3.32969914
0:19:21.888	70	proceed	2.559515845
0:20:07.154	73	proceed	5.41474459
0:20:52.319	76	proceed	5.358971244
0:21:36.319	79	proceed	2.64224844
0:22:21.051	82	proceed	3.102678514
0:23:04.867	85	proceed	3.682588156
0:23:51.232	88	proceed	4.659763935
0:24:35.732	91	proceed	1.518541979
0:25:23.264	94	proceed	0.4355226647
0:26:07.38	97	proceed	4.943350073
0:26:52.212	100	proceed	5.579402204
0:27:36.994	103	proceed	2.806616292
0:28:21.027	106	proceed	4.76183538
0:29:07.943	109	proceed	3.225222173
0:29:53.442	112	proceed	8.137885116
0:30:40.041	115	proceed	6.482168454
0:31:25.423	118	proceed	3.881135037
0:01:55.816	3	shock	6.757185096
0:03:43.242	9	shock	3.258804208
0:06:04.489	18	shock	-1.056222007
0:06:52.055	21	shock	6.724843469
0:09:53.085	33	shock	0.2946333372
0:10:37.55	36	shock	8.846712793
0:11:22.567	39	shock	5.908081882
0:12:06.632	42	shock	4.23638006
0:13:35.313	48	shock	3.197279103
0:15:08.411	54	shock	4.608298431
0:20:29.805	75	shock	5.167488503
0:21:58.886	81	shock	3.148647811
0:23:29.351	87	shock	3.628874879
0:26:29.931	99	shock	5.456902961
0:29:30.61	111	shock	5.722604844
0:30:17.392	114	shock	6.522275267
0:31:02.941	117	shock	4.787634661
