Channel 1	Channel 1	Channel 1	Channel 1
Cmt Time	Cmt No	Cmt Text	Mean
 	 	 	µS
0:02:20.112	5	FON	0.2552060119
0:03:08.505	8	FON	1.418652084
0:05:33.356	17	FON	1.398302604
0:06:17.444	20	FON	-3.680431974
0:07:46.724	26	FON	3.193500913
0:08:30.523	29	FON	-0.1743450445
0:09:15.225	32	FON	-4.458378261
0:11:26.743	41	FON	-2.251869473
0:12:10.983	44	FON	-4.851821801
0:14:24.317	53	FON	2.467664203
0:15:07.484	56	FON	-3.109874575
0:16:37.788	62	FON	-0.1780398182
0:17:21.132	65	FON	-4.125714373
0:18:11.858	68	FON	-5.343436792
0:18:55.367	71	FON	-0.2529837762
0:20:27.825	77	FON	-3.505795287
0:21:13.519	80	FON	-4.155972922
0:22:45.99	86	FON	-1.699884407
0:23:30.182	89	FON	-1.417635787
0:24:14.831	92	FON	1.339194774
0:25:05.869	95	FON	-0.4450295523
0:28:15.667	107	FON	-2.990290238
0:30:27.842	116	FON	-0.1449444053
0:31:15.169	119	FON	-1.779081484
0:01:27.947	2	KIS	4.179162256
0:04:01.021	11	KIS	-2.245962931
0:04:48.158	14	KIS	-2.052684952
0:07:01.395	23	KIS	-4.554942119
0:09:59.201	35	KIS	0.4195205994
0:10:43.673	38	KIS	-4.329715296
0:12:54.391	47	KIS	-2.040175093
0:13:39.669	50	KIS	-3.762665878
0:15:54.379	59	KIS	-5.493018516
0:19:43.881	74	KIS	-3.810382573
0:22:02.304	83	KIS	-5.456644476
0:25:49.636	98	KIS	0.9244975511
0:26:33.387	101	KIS	-1.871473269
0:27:18.483	104	KIS	-3.960591146
0:28:58.898	110	KIS	-1.421087878
0:29:43.649	113	KIS	-3.131186195
0:00:00.0	1	nothing	-0.1009353216
0:01:47.962	3	nothing	1.388901296
0:03:28.522	9	nothing	-0.9150144577
0:04:21.038	12	nothing	-1.744337605
0:05:53.369	18	nothing	-2.469619201
0:06:37.451	21	nothing	-4.298537512
0:08:50.532	30	nothing	-2.924992701
0:10:19.213	36	nothing	-2.746628954
0:11:46.76	42	nothing	-4.211469792
0:13:14.409	48	nothing	-3.532256384
0:14:44.323	54	nothing	-1.704632428
0:15:27.506	57	nothing	-4.779056525
0:16:57.804	63	nothing	-2.456546363
0:17:41.153	66	nothing	-4.155665119
0:19:15.384	72	nothing	-2.534958704
0:20:03.9	75	nothing	-3.933665755
0:20:47.832	78	nothing	-4.211983341
0:21:33.531	81	nothing	-4.508932004
0:26:09.643	99	nothing	-0.3435476774
0:26:53.408	102	nothing	-2.653552876
0:27:38.491	105	nothing	-3.721395144
0:29:18.906	111	nothing	-2.352511515
0:30:47.853	117	nothing	-1.903631504
0:02:12.872	4	proceed	-0.5341122232
0:03:02.837	7	proceed	5.131424443
0:03:51.002	10	proceed	-1.652251595
0:04:43.234	13	proceed	-2.151783611
0:05:30.551	16	proceed	3.534346703
0:06:14.233	19	proceed	-3.713608675
0:06:58.182	22	proceed	-4.541299788
0:07:44.197	25	proceed	5.248183613
0:08:28.08	28	proceed	0.4666890112
0:09:11.762	31	proceed	-4.171371658
0:09:56.411	34	proceed	1.678813171
0:10:39.994	37	proceed	-3.882127944
0:11:24.626	40	proceed	-1.737978262
0:12:08.575	43	proceed	-4.775356621
0:12:51.991	46	proceed	-1.98315833
0:13:35.323	49	proceed	-3.980101829
0:14:22.272	52	proceed	4.162461495
0:15:04.955	55	proceed	-2.301160544
0:15:49.654	58	proceed	-4.904438358
0:16:35.67	61	proceed	0.7948258888
0:17:18.619	64	proceed	-3.556931457
0:18:01.768	67	proceed	-4.734565657
0:18:53.067	70	proceed	-0.2176603263
0:19:36.966	73	proceed	-2.793179315
0:20:25.682	76	proceed	-3.752347178
0:21:08.847	79	proceed	-4.181127743
0:21:54.746	82	proceed	-5.243855186
0:22:43.579	85	proceed	-1.575296039
0:23:27.344	88	proceed	-1.488342145
0:24:12.693	91	proceed	1.110002923
0:24:56.993	94	proceed	0.4953651704
0:25:47.391	97	proceed	0.2259710468
0:26:30.507	100	proceed	-0.5845516473
0:27:13.89	103	proceed	-3.383697751
0:28:00.589	106	proceed	-3.347865849
0:28:56.571	109	proceed	-1.469339816
0:29:41.053	112	proceed	-2.860507996
0:30:24.769	115	proceed	0.1121021802
0:31:12.168	118	proceed	-2.196814821
0:02:40.123	6	shock	5.806476512
0:05:08.17	15	shock	1.868625845
0:07:21.416	24	shock	2.455657784
0:08:06.732	27	shock	0.01205587086
0:09:35.246	33	shock	-1.051969585
0:11:03.694	39	shock	-3.124447914
0:12:30.992	45	shock	-3.670302099
0:13:59.691	51	shock	1.389301127
0:16:14.388	60	shock	-2.40361021
0:18:31.869	69	shock	-2.905464553
0:22:22.314	84	shock	-3.785733538
0:23:05.996	87	shock	-2.127508317
0:23:50.195	90	shock	-0.9863757892
0:24:34.844	93	shock	0.9312613437
0:25:25.876	96	shock	-1.207121718
0:28:35.689	108	shock	-2.447772006
0:30:03.671	114	shock	-2.032980437
0:31:35.185	120	shock	-1.601783632
