Channel 1	Channel 1	Channel 1	Channel 1
Cmt Time	Cmt No	Cmt Text	Mean
 	 	 	µS
0:02:50.412	5	FON	10.1837846
0:05:04.714	14	FON	11.9718869
0:05:49.759	17	FON	12.14353571
0:11:48.786	41	FON	12.31968332
0:12:32.339	44	FON	12.65247394
0:15:30.632	56	FON	10.31865168
0:16:15.808	59	FON	12.18967629
0:17:44.031	65	FON	9.444060238
0:24:22.402	92	FON	9.367194151
0:25:47.984	98	FON	7.969251113
0:26:30.768	101	FON	4.798880545
0:28:39.454	110	FON	9.795995441
0:02:05.366	2	KIS	10.63005552
0:03:35.842	8	KIS	10.71892766
0:04:20.457	11	KIS	8.618830176
0:06:36.008	20	KIS	16.08214923
0:07:20.863	23	KIS	16.8336804
0:08:06.807	26	KIS	13.52733397
0:08:51.534	29	KIS	14.57537227
0:09:36.467	32	KIS	10.66862044
0:10:20.893	35	KIS	14.77960878
0:11:04.62	38	KIS	10.27359878
0:13:16.826	47	KIS	15.34884871
0:14:01.978	50	KIS	10.00538405
0:14:46.793	53	KIS	10.18470614
0:16:59.791	62	KIS	10.32361243
0:18:29.501	68	KIS	8.700237554
0:19:14.254	71	KIS	7.604077003
0:20:00.173	74	KIS	7.640090181
0:20:43.437	77	KIS	5.676113924
0:21:27.02	80	KIS	8.63895784
0:22:09.764	83	KIS	5.560636391
0:22:53.585	86	KIS	8.460827773
0:23:37.794	89	KIS	9.022333377
0:25:05.297	95	KIS	6.966422477
0:27:13.143	104	KIS	6.488836916
0:27:56.382	107	KIS	12.98813506
0:29:24.445	113	KIS	8.887273852
0:30:10.636	116	KIS	3.772526473
0:30:54.484	119	KIS	5.956998357
0:03:55.859	9	nothing	8.659372117
0:05:24.725	15	nothing	7.789971644
0:06:09.773	18	nothing	11.13651213
0:09:11.553	30	nothing	15.36120559
0:10:40.901	36	nothing	11.36529299
0:11:24.633	39	nothing	12.32936939
0:12:08.799	42	nothing	10.39981166
0:14:21.995	51	nothing	11.07558019
0:19:34.273	72	nothing	8.35016603
0:20:20.188	75	nothing	6.177126748
0:21:47.036	81	nothing	6.620342525
0:22:29.785	84	nothing	7.331086966
0:24:42.416	93	nothing	7.251270179
0:25:25.315	96	nothing	8.476879138
0:26:07.997	99	nothing	6.464952596
0:26:50.78	102	nothing	4.210197058
0:29:44.46	114	nothing	6.420572621
0:30:30.658	117	nothing	2.829280404
0:31:14.491	120	nothing	7.882214385
0:00:00.0	1	proceed	6.29268057
0:02:48.359	4	proceed	14.39743728
0:03:32.108	7	proceed	14.43141739
0:04:16.89	10	proceed	6.904385336
0:05:02.239	13	proceed	16.88250152
0:05:45.621	16	proceed	9.269961037
0:06:31.77	19	proceed	14.65782297
0:07:17.753	22	proceed	21.94665514
0:08:03.268	25	proceed	16.51511338
0:08:48.284	28	proceed	13.13501269
0:09:33.65	31	proceed	12.78623049
0:10:17.799	34	proceed	19.44254284
0:11:02.515	37	proceed	10.1884478
0:11:45.914	40	proceed	12.28039606
0:12:29.546	43	proceed	8.944546184
0:13:13.912	46	proceed	20.79311599
0:13:58.428	49	proceed	10.97691972
0:14:44.393	52	proceed	10.40916719
0:15:28.226	55	proceed	9.847099429
0:16:12.891	58	proceed	16.41151443
0:16:57.374	61	proceed	11.17599917
0:17:41.556	64	proceed	10.44921516
0:18:26.339	67	proceed	11.3635401
0:19:11.971	70	proceed	7.141602605
0:19:56.22	73	proceed	8.936046
0:20:41.119	76	proceed	5.303410258
0:21:24.352	79	proceed	9.777639579
0:22:07.351	82	proceed	5.622762131
0:22:51.0	85	proceed	7.515937599
0:23:35.416	88	proceed	10.36499419
0:24:19.748	91	proceed	9.887158996
0:25:02.73	94	proceed	5.54495228
0:25:45.863	97	proceed	9.040783832
0:26:28.462	100	proceed	5.554315373
0:27:11.161	103	proceed	3.596566603
0:27:54.227	106	proceed	16.6420522
0:28:37.276	109	proceed	10.54368055
0:29:20.525	112	proceed	10.5574235
0:30:07.191	115	proceed	4.889067842
0:30:52.257	118	proceed	4.652292319
0:02:25.382	3	shock	17.81475742
0:03:10.427	6	shock	14.98663202
0:04:40.474	12	shock	19.18721353
0:06:56.021	21	shock	24.64001265
0:07:40.87	24	shock	19.06428599
0:08:26.819	27	shock	13.2197373
0:09:56.484	33	shock	19.96149033
0:12:52.347	45	shock	24.82696528
0:13:36.846	48	shock	12.03144825
0:15:06.811	54	shock	11.72520172
0:15:50.643	57	shock	17.6573042
0:16:35.826	60	shock	11.72314768
0:17:19.808	63	shock	10.81082536
0:18:04.04	66	shock	12.13193865
0:18:49.507	69	shock	7.211480426
0:21:03.453	78	shock	8.211975396
0:23:13.601	87	shock	9.873794793
0:23:57.817	90	shock	9.432093446
0:27:33.162	105	shock	16.42323422
0:28:16.394	108	shock	13.35762367
0:28:59.46	111	shock	10.22064794
