Channel 1	Channel 1	Channel 1	Channel 1
Cmt Time	Cmt No	Cmt Text	Mean
 	 	 	µS
0:00:58.911	2	FON	-1.319281355
0:02:35.065	8	FON	4.665370912
0:03:20.497	11	FON	4.670876041
0:04:50.92	17	FON	4.596749809
0:05:35.296	20	FON	3.429308051
0:06:31.175	23	FON	2.318139799
0:07:14.35	26	FON	-1.260370814
0:08:43.806	32	FON	-2.851073483
0:09:27.452	35	FON	-5.079798531
0:10:13.125	38	FON	-4.703462025
0:11:40.573	44	FON	-4.702686733
0:12:25.526	47	FON	-6.935325802
0:13:09.308	50	FON	-8.009311072
0:13:53.199	53	FON	-8.530317375
0:14:41.465	56	FON	-8.64836488
0:16:13.543	62	FON	-8.582182736
0:16:57.782	65	FON	-8.750703227
0:17:41.612	68	FON	-8.820447011
0:18:27.844	71	FON	-8.728823523
0:19:13.71	74	FON	-8.618751823
0:19:59.868	77	FON	-8.753822143
0:20:44.3	80	FON	-8.819793609
0:21:27.754	83	FON	-9.001838948
0:22:55.418	89	FON	-9.139903257
0:23:40.674	92	FON	-9.041928338
0:24:24.603	95	FON	-9.041830833
0:25:09.176	98	FON	-9.046538736
0:26:42.734	104	FON	-9.110003891
0:27:35.568	107	FON	-9.115057083
0:28:21.766	110	FON	-7.213558155
0:29:04.935	113	FON	-7.481055212
0:29:47.508	116	FON	-8.06880487
0:01:49.754	5	KIS	4.29246234
0:04:05.992	14	KIS	3.83091632
0:07:59.037	29	KIS	-4.310720907
0:10:56.627	41	KIS	-1.700906034
0:15:25.984	59	KIS	-8.581102341
0:22:11.45	86	KIS	-9.090076971
0:25:57.553	101	KIS	-9.089598835
0:30:33.39	119	KIS	14.49399134
0:06:51.195	24	nothing	0.5390705389
0:07:34.36	27	nothing	-2.782518617
0:09:03.825	33	nothing	-3.79590903
0:11:16.64	42	nothing	-2.861587943
0:12:00.588	45	nothing	-5.872563074
0:12:45.538	48	nothing	-7.569837228
0:14:13.219	54	nothing	-8.691182257
0:15:01.484	57	nothing	-8.675517551
0:15:46.0	60	nothing	-8.511902522
0:16:33.549	63	nothing	-8.669223684
0:17:17.8	66	nothing	-8.815097429
0:18:01.631	69	nothing	-8.823040615
0:21:47.777	84	nothing	-9.035961907
0:22:31.458	87	nothing	-9.135355265
0:24:00.691	93	nothing	-9.063647397
0:26:17.571	102	nothing	-9.102834263
0:29:24.95	114	nothing	-7.799222482
0:30:07.516	117	nothing	1.49855204
0:30:53.399	120	nothing	12.79915059
0:00:00.0	1	proceed	-3.696685826
0:01:41.317	4	proceed	2.76894453
0:02:32.716	7	proceed	5.291980091
0:03:16.848	10	proceed	5.704060703
0:04:02.247	13	proceed	5.568396861
0:04:48.729	16	proceed	5.681254
0:05:32.828	19	proceed	3.600783024
0:06:27.877	22	proceed	3.066492948
0:07:12.109	25	proceed	-0.4442732042
0:07:55.242	28	proceed	-3.581459487
0:08:40.474	31	proceed	-2.718871159
0:09:24.857	34	proceed	-4.469248033
0:10:10.706	37	proceed	-4.281939844
0:10:54.305	40	proceed	-1.510148585
0:11:37.154	43	proceed	-3.827053963
0:12:21.02	46	proceed	-6.451459443
0:13:06.119	49	proceed	-7.837458837
0:13:50.601	52	proceed	-8.368452141
0:14:34.117	55	proceed	-8.705262784
0:15:22.983	58	proceed	-8.651111782
0:16:07.148	61	proceed	-8.525688332
0:16:54.597	64	proceed	-8.709216164
0:17:38.746	67	proceed	-8.811395871
0:18:25.062	70	proceed	-8.764952425
0:19:11.328	73	proceed	-8.536435814
0:19:54.927	76	proceed	-8.69441996
0:20:41.243	79	proceed	-8.752626394
0:21:25.609	82	proceed	-8.955023841
0:22:08.924	85	proceed	-9.050344519
0:22:53.507	88	proceed	-9.136212578
0:23:38.139	91	proceed	-9.0129738
0:24:22.221	94	proceed	-9.051619392
0:25:06.021	97	proceed	-9.027056322
0:25:54.836	100	proceed	-9.063278054
0:26:40.102	103	proceed	-9.068236676
0:27:32.518	106	proceed	-9.193972408
0:28:18.367	109	proceed	-7.147377545
0:29:02.966	112	proceed	-7.386461444
0:29:45.332	115	proceed	-7.980758297
0:30:30.331	118	proceed	15.8639065
0:01:18.94	3	shock	3.824777393
0:02:09.769	6	shock	6.284285309
0:02:55.083	9	shock	7.228364111
0:03:40.516	12	shock	5.516908154
0:04:26.015	15	shock	5.756291491
0:05:10.93	18	shock	4.12105067
0:05:55.312	21	shock	5.257667738
0:08:19.043	30	shock	-3.971823292
0:09:47.474	36	shock	-5.195704734
0:10:33.14	39	shock	-3.35553213
0:13:29.319	51	shock	-8.252063162
0:18:47.863	72	shock	-8.604953895
0:19:33.729	75	shock	-8.714757696
0:20:19.878	78	shock	-8.785039315
0:21:04.31	81	shock	-8.903899703
0:23:15.424	90	shock	-9.049722225
0:24:44.622	96	shock	-9.022580558
0:25:29.188	99	shock	-9.035154593
0:27:02.753	105	shock	-9.156256512
0:27:55.585	108	shock	-7.70950383
0:28:41.784	111	shock	-7.445824234
