Channel 1	Channel 1	Channel 1	Channel 1
Cmt Time	Cmt No	Cmt Text	Mean
 	 	 	µS
0:02:24.613	8	FON	1.896428468
0:07:02.445	26	FON	-0.525854744
0:07:48.237	29	FON	-1.38196216
0:11:50.514	44	FON	5.062249678
0:13:22.474	50	FON	1.438313124
0:14:09.4	53	FON	0.5050772777
0:14:55.591	56	FON	2.466006708
0:18:50.164	71	FON	3.176808233
0:19:35.914	74	FON	2.437833011
0:21:08.66	80	FON	4.352981455
0:21:55.242	83	FON	4.481856543
0:27:54.263	107	FON	4.613446933
0:28:41.053	110	FON	2.600489112
0:30:16.292	116	FON	5.997146665
0:31:00.932	119	FON	8.051099056
0:00:50.15	2	KIS	-1.404671373
0:01:38.747	5	KIS	-1.096891773
0:03:10.689	11	KIS	2.797320089
0:03:55.879	14	KIS	0.3113506996
0:04:41.528	17	KIS	1.517135618
0:05:25.599	20	KIS	1.493612704
0:06:11.007	23	KIS	0.3497448529
0:08:34.637	32	KIS	-1.467522983
0:09:18.987	35	KIS	-1.495950167
0:10:12.291	38	KIS	4.224074765
0:10:58.555	41	KIS	2.846134113
0:12:37.665	47	KIS	3.217164698
0:15:39.0	59	KIS	1.812723984
0:16:23.494	62	KIS	3.505737057
0:17:10.023	65	KIS	3.415469089
0:17:57.517	68	KIS	2.758517481
0:20:21.715	77	KIS	3.707707177
0:22:39.841	86	KIS	4.680276767
0:23:23.368	89	KIS	2.94396511
0:24:07.68	92	KIS	1.59495635
0:24:50.849	95	KIS	1.478945621
0:25:35.696	98	KIS	6.581460032
0:26:21.533	101	KIS	3.854984319
0:27:08.174	104	KIS	2.232139594
0:29:27.878	113	KIS	4.631906793
0:01:10.165	3	nothing	-1.162168952
0:03:30.706	12	nothing	1.085902541
0:05:45.62	21	nothing	1.031925438
0:06:31.02	24	nothing	-0.6222014152
0:07:22.451	27	nothing	-1.391008569
0:08:08.25	30	nothing	-1.2475066
0:08:54.649	33	nothing	-1.193094727
0:10:32.298	39	nothing	3.557620505
0:12:57.677	48	nothing	2.826906218
0:13:42.494	51	nothing	0.7502814718
0:15:15.608	57	nothing	2.387404225
0:19:10.187	72	nothing	2.649998662
0:22:59.849	87	nothing	4.022361607
0:23:43.381	90	nothing	2.343514473
0:24:27.697	93	nothing	1.469733351
0:25:55.711	99	nothing	5.647257109
0:26:41.544	102	nothing	3.031559563
0:28:14.275	108	nothing	3.799140174
0:31:20.939	120	nothing	5.177688884
0:00:00.0	1	proceed	-1.564829288
0:01:32.492	4	proceed	-1.25244905
0:02:21.29	7	proceed	0.6538906858
0:03:07.855	10	proceed	2.598940545
0:03:52.687	13	proceed	0.350569784
0:04:37.52	16	proceed	1.019123941
0:05:23.302	19	proceed	1.231098716
0:06:08.235	22	proceed	0.5211390686
0:06:56.8	25	proceed	-0.4810358729
0:07:44.683	28	proceed	-1.814054938
0:08:31.165	31	proceed	-1.503098364
0:09:15.747	34	proceed	-1.410112652
0:10:09.88	37	proceed	3.754457699
0:10:53.645	40	proceed	3.033977849
0:11:41.594	43	proceed	4.65658882
0:12:33.293	46	proceed	3.066817226
0:13:19.459	49	proceed	1.938691545
0:14:04.641	52	proceed	0.1943504411
0:14:52.107	55	proceed	2.065326488
0:15:36.673	58	proceed	1.974635798
0:16:21.422	61	proceed	2.76543074
0:17:06.704	64	proceed	2.944225298
0:17:51.92	67	proceed	2.449638668
0:18:46.152	70	proceed	2.747567923
0:19:32.618	73	proceed	2.334408754
0:20:18.884	76	proceed	3.062990981
0:21:06.133	79	proceed	3.945697458
0:21:52.715	82	proceed	4.148301353
0:22:36.881	85	proceed	4.297768575
0:23:20.813	88	proceed	4.131110562
0:24:05.146	91	proceed	1.982159138
0:24:48.778	94	proceed	1.29239196
0:25:33.277	97	proceed	6.001409137
0:26:17.66	100	proceed	5.615262716
0:27:03.325	103	proceed	3.041060786
0:27:51.458	106	proceed	3.446615856
0:28:38.607	109	proceed	2.986204517
0:29:24.606	112	proceed	3.617811737
0:30:11.205	115	proceed	4.873739679
0:30:59.004	118	proceed	7.495825985
0:01:58.76	6	shock	-0.3052735803
0:02:44.624	9	shock	2.496917968
0:04:15.889	15	shock	0.6713387037
0:05:01.538	18	shock	1.573381789
0:09:38.998	36	shock	1.357892219
0:11:18.563	42	shock	3.62810158
0:12:10.528	45	shock	3.708516191
0:14:29.409	54	shock	1.693919729
0:15:59.007	60	shock	2.182469106
0:16:43.506	63	shock	3.382175512
0:17:30.038	66	shock	3.386762005
0:18:17.537	69	shock	3.221536474
0:19:55.936	75	shock	2.81652301
0:20:41.735	78	shock	3.907565073
0:21:28.667	81	shock	4.27556511
0:22:15.249	84	shock	4.534245733
0:25:10.862	96	shock	3.857685645
0:27:28.193	105	shock	2.606256232
0:29:01.074	111	shock	3.131351991
0:29:47.89	114	shock	4.256294445
0:30:36.305	117	shock	6.093997095
