Channel 1	Channel 1	Channel 1	Channel 1
Cmt Time	Cmt No	Cmt Text	Mean
 	 	 	µS
0:00:00.0	1	proceed	0.0
0:02:28.554	4	proceed	19.6351
0:03:14.403	7	proceed	17.8097
0:03:59.652	10	proceed	19.8318
0:04:47.284	13	proceed	16.4281
0:05:30.584	16	proceed	19.5853
0:06:13.516	19	proceed	22.0924
0:06:58.015	22	proceed	26.0227
0:07:42.581	25	proceed	20.6161
0:08:28.996	28	proceed	22.2962
0:09:12.762	31	proceed	19.24
0:09:55.611	34	proceed	22.3995
0:10:40.111	37	proceed	23.1315
0:11:24.276	40	proceed	27.8779
0:12:11.475	43	proceed	24.5032
0:12:57.075	46	proceed	25.9057
0:13:42.407	49	proceed	25.4032
0:14:25.989	52	proceed	25.5189
0:15:10.139	55	proceed	26.2295
0:15:54.071	58	proceed	26.2309
0:16:37.27	61	proceed	22.5012
0:17:21.969	64	proceed	27.2546
0:18:05.785	67	proceed	29.0065
0:18:49.951	70	proceed	30.9352
0:19:32.25	73	proceed	26.4594
0:20:14.316	76	proceed	25.6152
0:20:57.265	79	proceed	26.5359
0:21:40.497	82	proceed	27.5385
0:22:23.68	85	proceed	28.1844
0:23:06.812	88	proceed	25.2983
0:23:49.728	91	proceed	28.7466
0:24:33.677	94	proceed	29.6718
0:25:18.676	97	proceed	28.5218
0:26:01.126	100	proceed	29.554
0:26:44.008	103	proceed	29.2921
0:27:26.524	106	proceed	30.7689
0:28:09.19	109	proceed	30.1975
0:28:51.805	112	proceed	24.0046
0:29:37.888	115	proceed	30.2134
0:30:22.02	118	proceed	32.5017
0:31:06.169	121	proceed	29.3565
0:00:00.0	1	proceed	6.4174
0:02:28.554	4	proceed	18.3795
0:03:14.403	7	proceed	16.8827
0:03:59.652	10	proceed	18.8797
0:04:47.284	13	proceed	16.423
0:05:30.584	16	proceed	19.5445
0:06:13.516	19	proceed	21.4938
0:06:58.015	22	proceed	24.519
0:07:42.581	25	proceed	20.3005
0:08:28.996	28	proceed	21.5641
0:09:12.762	31	proceed	19.113
0:09:55.611	34	proceed	22.0996
0:10:40.111	37	proceed	22.6805
0:11:24.276	40	proceed	26.9846
0:12:11.475	43	proceed	24.0546
0:12:57.075	46	proceed	25.2754
0:13:42.407	49	proceed	24.8322
0:14:25.989	52	proceed	24.9135
0:15:10.139	55	proceed	25.6404
0:15:54.071	58	proceed	25.6848
0:16:37.27	61	proceed	23.3897
0:17:21.969	64	proceed	27.3127
0:18:05.785	67	proceed	28.0526
0:18:49.951	70	proceed	30.6065
0:19:32.25	73	proceed	26.1674
0:20:14.316	76	proceed	25.3677
0:20:57.265	79	proceed	26.2062
0:21:40.497	82	proceed	27.118
0:22:23.68	85	proceed	28.0442
0:23:06.812	88	proceed	25.1082
0:23:49.728	91	proceed	28.5564
0:24:33.677	94	proceed	28.6618
0:25:18.676	97	proceed	28.1704
0:26:01.126	100	proceed	29.8427
0:26:44.008	103	proceed	29.013
0:27:26.524	106	proceed	31.1077
0:28:09.19	109	proceed	29.9939
0:28:51.805	112	proceed	24.3575
0:29:37.888	115	proceed	29.4548
0:30:22.02	118	proceed	32.2977
0:31:06.169	121	proceed	28.9776
0:01:46.415	2	FON	20.003
0:03:17.431	8	FON	15.5782
0:04:03.66	11	FON	17.4637
0:04:49.714	14	FON	16.7217
0:06:15.785	20	FON	20.9163
0:07:00.344	23	FON	22.7843
0:07:45.463	26	FON	20.4679
0:09:14.735	32	FON	20.6993
0:13:00.227	47	FON	24.4787
0:14:28.411	53	FON	24.4536
0:15:12.523	56	FON	24.6431
0:15:56.273	59	FON	25.0869
0:16:39.647	62	FON	23.3918
0:17:24.481	65	FON	27.6146
0:18:08.896	68	FON	28.6517
0:23:51.707	92	FON	28.4154
0:26:46.242	104	FON	28.7052
0:27:28.088	107	FON	31.4684
0:28:11.232	110	FON	29.2626
0:28:57.551	113	FON	30.5416
0:29:40.117	116	FON	29.4432
0:30:24.831	119	FON	32.3494
0:01:46.415	2	FON	21.7209
0:03:17.431	8	FON	17.6792
0:04:03.66	11	FON	17.0284
0:04:49.714	14	FON	17.2517
0:06:15.785	20	FON	21.5677
0:07:00.344	23	FON	21.8719
0:07:45.463	26	FON	21.6104
0:09:14.735	32	FON	21.5595
0:13:00.227	47	FON	24.3207
0:14:28.411	53	FON	24.6765
0:15:12.523	56	FON	25.0657
0:15:56.273	59	FON	24.7493
0:16:39.647	62	FON	23.424
0:17:24.481	65	FON	27.0724
0:18:08.896	68	FON	28.4834
0:23:51.707	92	FON	28.8903
0:26:46.242	104	FON	30.1779
0:27:28.088	107	FON	30.9692
0:28:11.232	110	FON	29.1604
0:28:57.551	113	FON	30.9269
0:29:40.117	116	FON	30.2157
0:30:24.831	119	FON	32.8172
0:01:46.415	2	FON	22.7663
0:03:17.431	8	FON	18.8242
0:04:03.66	11	FON	17.0436
0:04:49.714	14	FON	18.0303
0:06:15.785	20	FON	22.1302
0:07:00.344	23	FON	21.2348
0:07:45.463	26	FON	22.1995
0:09:14.735	32	FON	22.2925
0:13:00.227	47	FON	24.2732
0:14:28.411	53	FON	25.1581
0:15:12.523	56	FON	25.5119
0:15:56.273	59	FON	24.4191
0:16:39.647	62	FON	23.3249
0:17:24.481	65	FON	26.5875
0:18:08.896	68	FON	28.4454
0:23:51.707	92	FON	28.9264
0:26:46.242	104	FON	31.1169
0:27:28.088	107	FON	30.4895
0:28:11.232	110	FON	28.8973
0:28:57.551	113	FON	31.0329
0:29:40.117	116	FON	30.5065
0:30:24.831	119	FON	32.6498
0:01:46.415	2	FON	22.9923
0:03:17.431	8	FON	19.1391
0:04:03.66	11	FON	17.1178
0:04:49.714	14	FON	18.4783
0:06:15.785	20	FON	22.3901
0:07:00.344	23	FON	20.7993
0:07:45.463	26	FON	22.3606
0:09:14.735	32	FON	22.6762
0:13:00.227	47	FON	24.1547
0:14:28.411	53	FON	25.4063
0:15:12.523	56	FON	25.7268
0:15:56.273	59	FON	24.1393
0:16:39.647	62	FON	23.2891
0:17:24.481	65	FON	26.1984
0:18:08.896	68	FON	28.3277
0:23:51.707	92	FON	28.9524
0:26:46.242	104	FON	31.4176
0:27:28.088	107	FON	30.0678
0:28:11.232	110	FON	28.5356
0:28:57.551	113	FON	31.1264
0:29:40.117	116	FON	30.7334
0:30:24.831	119	FON	32.2704
0:02:32.229	5	KIS	16.0535
0:05:32.954	17	KIS	20.0178
0:08:30.959	29	KIS	21.4061
0:09:58.462	35	KIS	22.3791
0:10:42.597	38	KIS	22.9751
0:11:29.42	41	KIS	24.9576
0:12:15.324	44	KIS	22.9375
0:13:44.595	50	KIS	24.3029
0:18:51.664	71	KIS	29.5969
0:19:33.799	74	KIS	25.9453
0:20:16.591	77	KIS	25.9388
0:20:59.678	80	KIS	25.8581
0:21:42.805	83	KIS	26.8052
0:22:25.741	86	KIS	27.7935
0:23:08.532	89	KIS	25.0805
0:24:36.324	95	KIS	29.3921
0:25:20.603	98	KIS	27.5994
0:26:03.186	101	KIS	29.5084
0:02:32.229	5	KIS	18.064
0:05:32.954	17	KIS	20.7463
0:08:30.959	29	KIS	22.1393
0:09:58.462	35	KIS	23.725
0:10:42.597	38	KIS	23.1693
0:11:29.42	41	KIS	24.6095
0:12:15.324	44	KIS	23.2564
0:13:44.595	50	KIS	24.142
0:18:51.664	71	KIS	28.9513
0:19:33.799	74	KIS	25.5966
0:20:16.591	77	KIS	27.2148
0:20:59.678	80	KIS	25.7792
0:21:42.805	83	KIS	26.7294
0:22:25.741	86	KIS	27.5829
0:23:08.532	89	KIS	25.3854
0:24:36.324	95	KIS	30.013
0:25:20.603	98	KIS	27.5345
0:26:03.186	101	KIS	29.3664
0:02:32.229	5	KIS	18.7462
0:05:32.954	17	KIS	21.3544
0:08:30.959	29	KIS	22.533
0:09:58.462	35	KIS	24.3719
0:10:42.597	38	KIS	23.1732
0:11:29.42	41	KIS	24.3488
0:12:15.324	44	KIS	23.592
0:13:44.595	50	KIS	23.9067
0:18:51.664	71	KIS	28.6097
0:19:33.799	74	KIS	25.4151
0:20:16.591	77	KIS	28.0892
0:20:59.678	80	KIS	25.5263
0:21:42.805	83	KIS	26.7436
0:22:25.741	86	KIS	27.3065
0:23:08.532	89	KIS	25.2866
0:24:36.324	95	KIS	30.1053
0:25:20.603	98	KIS	27.2104
0:26:03.186	101	KIS	28.9817
0:02:32.229	5	KIS	18.5037
0:05:32.954	17	KIS	21.7055
0:08:30.959	29	KIS	22.7139
0:09:58.462	35	KIS	24.772
0:10:42.597	38	KIS	23.1517
0:11:29.42	41	KIS	24.1008
0:12:15.324	44	KIS	24.4962
0:13:44.595	50	KIS	23.6663
0:18:51.664	71	KIS	28.3937
0:19:33.799	74	KIS	25.3421
0:20:16.591	77	KIS	28.4338
0:20:59.678	80	KIS	25.305
0:21:42.805	83	KIS	26.6733
0:22:25.741	86	KIS	27.0958
0:23:08.532	89	KIS	25.1286
0:24:36.324	95	KIS	30.1599
0:25:20.603	98	KIS	26.9346
0:26:03.186	101	KIS	28.6173
0:02:06.443	3	shock	22.4361
0:02:52.24	6	shock	17.1732
0:03:37.454	9	shock	18.9404
0:06:35.8	21	shock	25.5609
0:07:20.349	24	shock	19.813
0:08:05.482	27	shock	22.3855
0:11:02.611	39	shock	24.4825
0:11:49.427	42	shock	23.6435
0:13:20.242	48	shock	24.1931
0:14:04.608	51	shock	23.6271
0:14:48.424	54	shock	26.2102
0:15:32.539	57	shock	26.6729
0:16:59.654	63	shock	24.1229
0:17:44.503	66	shock	26.3806
0:18:28.903	69	shock	27.7062
0:21:19.699	81	shock	25.252
0:22:02.816	84	shock	27.002
0:23:28.547	90	shock	25.1579
0:24:11.73	93	shock	29.4421
0:24:56.345	96	shock	30.1742
0:26:23.193	102	shock	28.2807
0:27:48.108	108	shock	28.9739
0:30:00.139	117	shock	31.4573
0:30:44.838	120	shock	30.0296
0:04:23.672	12	nothing	17.4948
0:05:09.738	15	nothing	19.9379
0:05:52.969	18	nothing	22.8288
0:08:50.981	30	nothing	22.4232
0:09:34.747	33	nothing	23.8423
0:10:18.48	36	nothing	25.6285
0:12:35.343	45	nothing	28.9691
0:16:16.289	60	nothing	22.7589
0:19:11.685	72	nothing	26.7498
0:19:53.818	75	nothing	25.1273
0:20:36.601	78	nothing	28.5213
0:22:45.748	87	nothing	26.2026
0:25:40.611	99	nothing	25.3871
0:27:06.26	105	nothing	32.2173
0:28:31.241	111	nothing	26.4663
0:29:17.574	114	nothing	31.7946
