Channel 1	Channel 1	Channel 1	Channel 1
Cmt Time	Cmt No	Cmt Text	Mean
 	 	 	µS
0:03:04.529	4	proceed	12.44019687
0:03:52.894	7	proceed	12.31722125
0:04:40.076	10	proceed	3.968920613
0:05:26.992	13	proceed	6.997518438
0:06:16.441	16	proceed	3.990464061
0:07:02.29	19	proceed	5.523837186
0:07:51.222	22	proceed	9.112602814
0:08:37.721	25	proceed	6.731291873
0:09:28.137	28	proceed	1.822237187
0:10:12.22	31	proceed	2.3361475
0:10:57.435	34	proceed	8.024869686
0:11:43.501	37	proceed	2.177120001
0:12:27.683	40	proceed	1.797159688
0:13:16.416	43	proceed	5.457521562
0:14:04.415	46	proceed	-0.04236625005
0:14:49.697	49	proceed	5.659004061
0:15:38.546	52	proceed	6.681144383
0:16:25.628	55	proceed	3.233210625
0:17:10.494	58	proceed	9.261834686
0:17:55.36	61	proceed	-0.1226340626
0:18:39.776	64	proceed	6.340903739
0:19:23.841	67	proceed	-0.2723106251
0:20:09.574	70	proceed	5.435762811
0:20:53.556	73	proceed	3.696998435
0:21:39.439	76	proceed	4.440124061
0:22:25.904	79	proceed	6.115442185
0:23:10.62	82	proceed	6.077834064
0:23:56.936	85	proceed	7.111336253
0:24:41.485	88	proceed	-0.3262690626
0:25:26.801	91	proceed	5.258723748
0:26:11.516	94	proceed	1.611429688
0:26:59.265	97	proceed	2.929231251
0:27:43.398	100	proceed	2.06526
0:28:29.58	103	proceed	-0.8308365627
0:29:12.229	106	proceed	-1.565321562
0:29:56.545	109	proceed	1.112638438
0:30:41.594	112	proceed	-2.897308126
0:31:26.293	115	proceed	-1.205318438
0:32:11.476	118	proceed	4.393849372
0:32:56.125	121	proceed	-2.426384688
0:03:04.529	4	proceed	11.79484373
0:03:52.894	7	proceed	11.23051752
0:04:40.076	10	proceed	3.881608754
0:05:26.992	13	proceed	6.27364125
0:06:16.441	16	proceed	3.2851775
0:07:02.29	19	proceed	4.625871244
0:07:51.222	22	proceed	7.615598748
0:08:37.721	25	proceed	5.451175
0:09:28.137	28	proceed	2.650707493
0:10:12.22	31	proceed	1.69165
0:10:57.435	34	proceed	6.495276248
0:11:43.501	37	proceed	1.775060005
0:12:27.683	40	proceed	1.541385
0:13:16.416	43	proceed	5.467030005
0:14:04.415	46	proceed	-0.4843987459
0:14:49.697	49	proceed	4.98774124
0:15:38.546	52	proceed	5.906574998
0:16:25.628	55	proceed	2.41352
0:17:10.494	58	proceed	7.670732501
0:17:55.36	61	proceed	-0.8082862502
0:18:39.776	64	proceed	6.149291247
0:19:23.841	67	proceed	-1.19348625
0:20:09.574	70	proceed	3.926660002
0:20:53.556	73	proceed	5.219686254
0:21:39.439	76	proceed	3.163939999
0:22:25.904	79	proceed	5.621436247
0:23:10.62	82	proceed	6.168227501
0:23:56.936	85	proceed	7.683492519
0:24:41.485	88	proceed	-0.7755349994
0:25:26.801	91	proceed	3.769811251
0:26:11.516	94	proceed	0.9422687503
0:26:59.265	97	proceed	2.080941251
0:27:43.398	100	proceed	0.8765987503
0:28:29.58	103	proceed	-1.4543
0:29:12.229	106	proceed	-1.930030001
0:29:56.545	109	proceed	1.32996875
0:30:41.594	112	proceed	-2.377954999
0:31:26.293	115	proceed	-1.727381249
0:32:11.476	118	proceed	3.815111248
0:32:56.125	121	proceed	-3.1514325
0:02:19.71	2	FON	11.774232
0:03:10.372	5	FON	12.22814875
0:03:58.33	8	FON	9.095076247
0:04:45.993	11	FON	4.846298502
0:12:34.347	41	FON	-0.3331865
0:18:42.943	65	FON	3.890478999
0:19:26.774	68	FON	-0.1321017505
0:20:12.509	71	FON	4.926858501
0:20:56.477	74	FON	3.32915225
0:21:44.544	77	FON	3.052286501
0:22:29.419	80	FON	4.836557496
0:23:13.915	83	FON	5.572362749
0:24:00.843	86	FON	6.304431749
0:24:45.362	89	FON	-1.245361751
0:25:30.146	92	FON	1.81216275
0:28:31.727	104	FON	-2.199985999
0:29:15.806	107	FON	-1.920149499
0:31:28.997	116	FON	0.0119380004
0:32:13.979	119	FON	2.021495751
0:02:19.71	2	FON	11.47006375
0:03:10.372	5	FON	12.21367325
0:03:58.33	8	FON	8.659600374
0:04:45.993	11	FON	4.492586
0:12:34.347	41	FON	0.6441155
0:18:42.943	65	FON	3.21516825
0:19:26.774	68	FON	1.905235123
0:20:12.509	71	FON	6.230895624
0:20:56.477	74	FON	3.082263625
0:21:44.544	77	FON	3.136923374
0:22:29.419	80	FON	4.513237998
0:23:13.915	83	FON	5.821118372
0:24:00.843	86	FON	5.919054999
0:24:45.362	89	FON	-0.3990277503
0:25:30.146	92	FON	1.716260875
0:28:31.727	104	FON	-1.180518999
0:29:15.806	107	FON	-2.202563125
0:31:28.997	116	FON	0.3157167505
0:32:13.979	119	FON	1.333551125
0:02:19.71	2	FON	11.33778492
0:03:10.372	5	FON	11.68879641
0:03:58.33	8	FON	8.528845669
0:04:45.993	11	FON	4.130473417
0:12:34.347	41	FON	1.105565334
0:18:42.943	65	FON	2.498766
0:19:26.774	68	FON	3.123330998
0:20:12.509	71	FON	7.177915748
0:20:56.477	74	FON	2.625610667
0:21:44.544	77	FON	3.775590665
0:22:29.419	80	FON	3.957499999
0:23:13.915	83	FON	6.132579747
0:24:00.843	86	FON	5.179545249
0:24:45.362	89	FON	-0.1665295002
0:25:30.146	92	FON	1.761821666
0:28:31.727	104	FON	-1.106225666
0:29:15.806	107	FON	-2.572290917
0:31:28.997	116	FON	1.522737
0:32:13.979	119	FON	0.7071200835
0:02:19.71	2	FON	11.23470806
0:03:10.372	5	FON	11.42584662
0:03:58.33	8	FON	8.270855064
0:04:45.993	11	FON	3.65863725
0:12:34.347	41	FON	1.55312575
0:18:42.943	65	FON	1.757730188
0:19:26.774	68	FON	3.560725685
0:20:12.509	71	FON	7.241178311
0:20:56.477	74	FON	2.303542751
0:21:44.544	77	FON	4.064987248
0:22:29.419	80	FON	3.788830998
0:23:13.915	83	FON	5.781350809
0:24:00.843	86	FON	4.626088436
0:24:45.362	89	FON	-0.2733650001
0:25:30.146	92	FON	1.960814312
0:28:31.727	104	FON	-1.358476437
0:29:15.806	107	FON	-2.94040775
0:31:28.997	116	FON	1.919835311
0:32:13.979	119	FON	0.06388075006
0:05:32.001	14	KIS	7.58827425
0:06:21.0	17	KIS	2.08209575
0:07:08.007	20	KIS	3.019299498
0:07:54.745	23	KIS	6.013673753
0:08:43.367	26	KIS	3.278739505
0:09:31.015	29	KIS	2.504902999
0:10:15.629	32	KIS	0.8899577502
0:11:02.093	35	KIS	4.807245248
0:11:46.164	38	KIS	2.429867999
0:13:18.938	44	KIS	4.370074747
0:14:08.754	47	KIS	2.116258751
0:14:54.409	50	KIS	4.628190248
0:15:40.679	53	KIS	4.793678751
0:16:28.593	56	KIS	1.29234275
0:17:13.352	59	KIS	4.39814075
0:17:58.653	62	KIS	0.9218522476
0:26:18.785	95	KIS	-0.5846279999
0:27:02.392	98	KIS	0.5544557499
0:27:48.175	101	KIS	1.259310499
0:29:59.51	110	KIS	0.6221890001
0:30:43.965	113	KIS	-1.36985475
0:05:32.001	14	KIS	8.49156438
0:06:21.0	17	KIS	2.455292
0:07:08.007	20	KIS	3.709547246
0:07:54.745	23	KIS	6.494691877
0:08:43.367	26	KIS	3.244652002
0:09:31.015	29	KIS	2.914873123
0:10:15.629	32	KIS	1.610690125
0:11:02.093	35	KIS	4.823889245
0:11:46.164	38	KIS	2.092143499
0:13:18.938	44	KIS	3.85700013
0:14:08.754	47	KIS	2.101448499
0:14:54.409	50	KIS	4.497805499
0:15:40.679	53	KIS	4.591382502
0:16:28.593	56	KIS	1.526315501
0:17:13.352	59	KIS	3.421975625
0:17:58.653	62	KIS	1.224834873
0:26:18.785	95	KIS	0.2030650001
0:27:02.392	98	KIS	0.07866249947
0:27:48.175	101	KIS	0.6942354994
0:29:59.51	110	KIS	-0.2023801251
0:30:43.965	113	KIS	-0.5535857501
0:05:32.001	14	KIS	8.671101918
0:06:21.0	17	KIS	2.911191084
0:07:08.007	20	KIS	3.608551748
0:07:54.745	23	KIS	6.150769584
0:08:43.367	26	KIS	2.957902752
0:09:31.015	29	KIS	3.79503625
0:10:15.629	32	KIS	1.8413065
0:11:02.093	35	KIS	4.74897075
0:11:46.164	38	KIS	2.083077
0:13:18.938	44	KIS	3.467248921
0:14:08.754	47	KIS	2.993202499
0:14:54.409	50	KIS	4.277940585
0:15:40.679	53	KIS	4.441892749
0:16:28.593	56	KIS	1.591034836
0:17:13.352	59	KIS	2.607856917
0:17:58.653	62	KIS	1.546633999
0:26:18.785	95	KIS	0.7838626656
0:27:02.392	98	KIS	-0.1340159995
0:27:48.175	101	KIS	0.2090213329
0:29:59.51	110	KIS	-0.7105688335
0:30:43.965	113	KIS	-0.46679775
0:05:32.001	14	KIS	8.427380504
0:06:21.0	17	KIS	3.481924313
0:07:08.007	20	KIS	3.547266123
0:07:54.745	23	KIS	5.545094125
0:08:43.367	26	KIS	2.487982814
0:09:31.015	29	KIS	4.43029356
0:10:15.629	32	KIS	1.856350938
0:11:02.093	35	KIS	4.683550125
0:11:46.164	38	KIS	2.05558975
0:13:18.938	44	KIS	3.229648441
0:14:08.754	47	KIS	4.73828375
0:14:54.409	50	KIS	4.249966563
0:15:40.679	53	KIS	4.180596688
0:16:28.593	56	KIS	1.755332253
0:17:13.352	59	KIS	2.609483812
0:17:58.653	62	KIS	1.546889562
0:26:18.785	95	KIS	0.9685464378
0:27:02.392	98	KIS	-0.3195609997
0:27:48.175	101	KIS	-0.2682327503
0:29:59.51	110	KIS	-0.7049654378
0:30:43.965	113	KIS	-0.4988988125
0:02:39.735	3	shock	11.51085501
0:03:30.381	6	shock	11.13249225
0:07:28.025	21	shock	5.958393251
0:08:14.756	24	shock	4.82356925
0:09:03.389	27	shock	0.9908730005
0:10:35.637	33	shock	7.129526499
0:12:54.367	42	shock	4.555842252
0:13:38.95	45	shock	2.851137001
0:15:14.431	51	shock	5.003164502
0:16:00.697	54	shock	3.727448997
0:16:48.612	57	shock	7.810349257
0:19:46.792	69	shock	7.317248997
0:21:16.49	75	shock	2.598989751
0:22:04.556	78	shock	7.598584999
0:22:49.439	81	shock	4.803189499
0:23:33.921	84	shock	5.525951497
0:25:05.369	90	shock	2.168576752
0:25:50.151	93	shock	2.907098251
0:28:08.182	102	shock	0.1696779996
0:31:49.011	117	shock	3.04658125
0:00:00.0	1	nothing	8.017463992
0:04:18.347	9	nothing	6.32074875
0:05:06.013	12	nothing	1.08541225
0:05:52.012	15	nothing	6.515574247
0:06:41.01	18	nothing	8.406506998
0:09:51.021	30	nothing	6.084549003
0:11:22.103	36	nothing	4.30017999
0:12:06.185	39	nothing	2.162738509
0:14:28.767	48	nothing	9.890178248
0:17:33.363	60	nothing	2.634539002
0:18:18.661	63	nothing	1.598613001
0:19:02.96	66	nothing	-1.741219501
0:20:32.525	72	nothing	9.068791998
0:24:20.854	87	nothing	1.967771251
0:26:38.801	96	nothing	3.042377
0:27:22.4	99	nothing	1.662347499
0:28:51.748	105	nothing	-3.261569
0:29:35.814	108	nothing	-4.387396988
0:30:19.529	111	nothing	-1.078513253
0:31:03.978	114	nothing	1.485968252
0:32:33.993	120	nothing	-2.71349325
