Channel 1	Channel 1	Channel 1	Channel 1
Cmt Time	Cmt No	Cmt Text	Mean
 	 	 	µS
0:00:00.0	1	proceed	0.0
0:02:07.093	4	proceed	9.8118
0:02:52.042	7	proceed	1.5605
0:03:35.058	10	proceed	-2.4009
0:04:20.34	13	proceed	8.1108
0:05:06.523	16	proceed	-1.4529
0:05:50.255	19	proceed	-6.9561
0:06:34.37	22	proceed	-5.8166
0:07:17.336	25	proceed	-4.8763
0:08:01.385	28	proceed	-2.1928
0:08:45.551	31	proceed	0.0171
0:09:28.5	34	proceed	-5.3217
0:10:13.399	37	proceed	-0.9765
0:10:56.999	40	proceed	4.4657
0:11:40.748	43	proceed	2.9591
0:12:24.914	46	proceed	0.1128
0:13:08.146	49	proceed	0.9615
0:13:50.795	52	proceed	-5.0424
0:14:35.111	55	proceed	-3.1089
0:15:20.293	58	proceed	-3.2211
0:16:03.942	61	proceed	-1.7544
0:16:49.325	64	proceed	-6.0926
0:17:33.257	67	proceed	-6.619
0:18:15.94	70	proceed	-7.3303
0:19:00.372	73	proceed	-8.8739
0:19:44.921	76	proceed	-9.3637
0:20:28.387	79	proceed	-8.65
0:21:12.486	82	proceed	-9.1934
0:21:56.435	85	proceed	-9.656
0:22:43.001	88	proceed	-9.9903
0:23:26.25	91	proceed	-10.2691
0:24:11.833	94	proceed	-10.412
0:24:56.732	97	proceed	-10.4958
0:25:40.681	100	proceed	-10.3809
0:26:23.547	103	proceed	-10.2481
0:27:09.146	106	proceed	-10.2588
0:27:53.662	109	proceed	-9.1198
0:28:37.377	112	proceed	-8.106
0:29:22.027	115	proceed	-8.3412
0:30:06.726	118	proceed	-9.2314
0:30:52.175	121	proceed	-8.5442
0:00:00.0	1	proceed	0.1028
0:02:07.093	4	proceed	9.1628
0:02:52.042	7	proceed	1.2503
0:03:35.058	10	proceed	-2.6099
0:04:20.34	13	proceed	7.9749
0:05:06.523	16	proceed	-1.9875
0:05:50.255	19	proceed	-7.0926
0:06:34.37	22	proceed	-5.5646
0:07:17.336	25	proceed	-5.0514
0:08:01.385	28	proceed	-2.0873
0:08:45.551	31	proceed	-0.0827
0:09:28.5	34	proceed	-5.6273
0:10:13.399	37	proceed	-0.5368
0:10:56.999	40	proceed	4.384
0:11:40.748	43	proceed	2.9187
0:12:24.914	46	proceed	-0.1461
0:13:08.146	49	proceed	0.8576
0:13:50.795	52	proceed	-5.3564
0:14:35.111	55	proceed	-2.738
0:15:20.293	58	proceed	-3.4191
0:16:03.942	61	proceed	-1.6407
0:16:49.325	64	proceed	-6.3094
0:17:33.257	67	proceed	-6.4672
0:18:15.94	70	proceed	-7.4646
0:19:00.372	73	proceed	-8.9182
0:19:44.921	76	proceed	-9.3991
0:20:28.387	79	proceed	-8.6758
0:21:12.486	82	proceed	-9.1959
0:21:56.435	85	proceed	-9.6848
0:22:43.001	88	proceed	-10.0234
0:23:26.25	91	proceed	-10.2695
0:24:11.833	94	proceed	-10.4088
0:24:56.732	97	proceed	-10.501
0:25:40.681	100	proceed	-10.3457
0:26:23.547	103	proceed	-10.2592
0:27:09.146	106	proceed	-10.2762
0:27:53.662	109	proceed	-9.0818
0:28:37.377	112	proceed	-8.0819
0:29:22.027	115	proceed	-8.4122
0:30:06.726	118	proceed	-9.1897
0:30:52.175	121	proceed	-8.6275
0:01:25.155	2	FON	5.9285
0:03:38.59	11	FON	-3.1375
0:04:24.918	14	FON	7.675
0:05:52.773	20	FON	-7.3083
0:07:19.787	26	FON	-5.3241
0:08:03.964	29	FON	-1.9311
0:08:47.698	32	FON	-0.3417
0:09:31.906	35	FON	-6.2614
0:10:59.201	41	FON	4.0288
0:11:43.769	44	FON	2.4862
0:12:26.935	47	FON	-0.6271
0:13:09.816	50	FON	0.6149
0:15:22.534	59	FON	-3.797
0:17:34.98	68	FON	-6.2646
0:19:02.66	74	FON	-8.9707
0:22:01.617	86	FON	-9.7497
0:22:45.201	89	FON	-10.0457
0:23:29.055	92	FON	-10.2908
0:24:14.271	95	FON	-10.3986
0:25:42.382	101	FON	-10.3433
0:27:12.205	107	FON	-10.2721
0:27:55.868	110	FON	-8.9544
0:28:40.268	113	FON	-8.0069
0:01:25.155	2	FON	5.9828
0:03:38.59	11	FON	-3.3162
0:04:24.918	14	FON	7.2634
0:05:52.773	20	FON	-7.4097
0:07:19.787	26	FON	-5.4893
0:08:03.964	29	FON	-1.9812
0:08:47.698	32	FON	-0.5426
0:09:31.906	35	FON	-6.5182
0:10:59.201	41	FON	3.779
0:11:43.769	44	FON	2.1312
0:12:26.935	47	FON	-1.0566
0:13:09.816	50	FON	0.3837
0:15:22.534	59	FON	-4.0213
0:17:34.98	68	FON	-6.2172
0:19:02.66	74	FON	-9.0201
0:22:01.617	86	FON	-9.7768
0:22:45.201	89	FON	-10.0866
0:23:29.055	92	FON	-10.3299
0:24:14.271	95	FON	-10.4202
0:25:42.382	101	FON	-10.3465
0:27:12.205	107	FON	-10.2397
0:27:55.868	110	FON	-8.9298
0:28:40.268	113	FON	-8.0096
0:01:25.155	2	FON	5.9517
0:03:38.59	11	FON	-3.1069
0:04:24.918	14	FON	6.7257
0:05:52.773	20	FON	-7.5024
0:07:19.787	26	FON	-5.6924
0:08:03.964	29	FON	-2.1472
0:08:47.698	32	FON	-0.8202
0:09:31.906	35	FON	-6.7477
0:10:59.201	41	FON	3.4583
0:11:43.769	44	FON	1.7479
0:12:26.935	47	FON	-1.4733
0:13:09.816	50	FON	0.0649
0:15:22.534	59	FON	-4.2604
0:17:34.98	68	FON	-6.1889
0:19:02.66	74	FON	-9.0731
0:22:01.617	86	FON	-9.7943
0:22:45.201	89	FON	-10.1064
0:23:29.055	92	FON	-10.3554
0:24:14.271	95	FON	-10.4406
0:25:42.382	101	FON	-10.3438
0:27:12.205	107	FON	-10.2392
0:27:55.868	110	FON	-8.9144
0:28:40.268	113	FON	-8.0062
0:01:25.155	2	FON	5.8861
0:03:38.59	11	FON	-2.739
0:04:24.918	14	FON	6.1138
0:05:52.773	20	FON	-7.5995
0:07:19.787	26	FON	-5.9204
0:08:03.964	29	FON	-2.377
0:08:47.698	32	FON	-1.1618
0:09:31.906	35	FON	-6.9522
0:10:59.201	41	FON	3.0584
0:11:43.769	44	FON	1.328
0:12:26.935	47	FON	-1.906
0:13:09.816	50	FON	-0.31
0:15:22.534	59	FON	-4.522
0:17:34.98	68	FON	-6.2344
0:19:02.66	74	FON	-9.1233
0:22:01.617	86	FON	-9.807
0:22:45.201	89	FON	-10.1248
0:23:29.055	92	FON	-10.3484
0:24:14.271	95	FON	-10.4568
0:25:42.382	101	FON	-10.3444
0:27:12.205	107	FON	-10.248
0:27:55.868	110	FON	-8.9011
0:28:40.268	113	FON	-8.0132
0:02:11.163	5	KIS	10.1282
0:02:54.145	8	KIS	0.6641
0:05:09.358	17	KIS	-2.8651
0:06:36.574	23	KIS	-5.1104
0:10:15.585	38	KIS	0.0183
0:13:53.087	53	KIS	-5.8171
0:14:38.879	56	KIS	-2.1559
0:16:07.055	62	KIS	-1.6701
0:16:52.166	65	KIS	-6.7043
0:18:19.373	71	KIS	-7.685
0:19:47.082	77	KIS	-9.3729
0:20:31.345	80	KIS	-8.7411
0:21:14.723	83	KIS	-9.2759
0:24:58.447	98	KIS	-10.5092
0:26:25.765	104	KIS	-10.2328
0:29:24.292	116	KIS	-8.4648
0:30:10.747	119	KIS	-9.2068
0:02:11.163	5	KIS	8.8638
0:02:54.145	8	KIS	0.3433
0:05:09.358	17	KIS	-3.3091
0:06:36.574	23	KIS	-4.9062
0:10:15.585	38	KIS	0.1901
0:13:53.087	53	KIS	-6.0568
0:14:38.879	56	KIS	-2.0465
0:16:07.055	62	KIS	-1.8471
0:16:52.166	65	KIS	-6.9331
0:18:19.373	71	KIS	-7.7762
0:19:47.082	77	KIS	-9.2213
0:20:31.345	80	KIS	-8.7825
0:21:14.723	83	KIS	-9.3353
0:24:58.447	98	KIS	-10.5215
0:26:25.765	104	KIS	-10.2424
0:29:24.292	116	KIS	-8.5526
0:30:10.747	119	KIS	-9.1424
0:02:11.163	5	KIS	7.1132
0:02:54.145	8	KIS	0.0131
0:05:09.358	17	KIS	-3.7228
0:06:36.574	23	KIS	-4.7238
0:10:15.585	38	KIS	0.3221
0:13:53.087	53	KIS	-6.2744
0:14:38.879	56	KIS	-2.0134
0:16:07.055	62	KIS	-2.1043
0:16:52.166	65	KIS	-7.1284
0:18:19.373	71	KIS	-7.8652
0:19:47.082	77	KIS	-9.1134
0:20:31.345	80	KIS	-8.8086
0:21:14.723	83	KIS	-9.3857
0:24:58.447	98	KIS	-10.5305
0:26:25.765	104	KIS	-10.2495
0:29:24.292	116	KIS	-8.6428
0:30:10.747	119	KIS	-9.0869
0:02:11.163	5	KIS	6.1372
0:02:54.145	8	KIS	-0.3082
0:05:09.358	17	KIS	-4.1053
0:06:36.574	23	KIS	-4.5871
0:10:15.585	38	KIS	0.4006
0:13:53.087	53	KIS	-6.4697
0:14:38.879	56	KIS	-2.0279
0:16:07.055	62	KIS	-2.4089
0:16:52.166	65	KIS	-7.3053
0:18:19.373	71	KIS	-7.9598
0:19:47.082	77	KIS	-9.0525
0:20:31.345	80	KIS	-8.8307
0:21:14.723	83	KIS	-9.4298
0:24:58.447	98	KIS	-10.5348
0:26:25.765	104	KIS	-10.2572
0:29:24.292	116	KIS	-8.7275
0:30:10.747	119	KIS	-9.0306
0:01:45.182	3	shock	6.6496
0:03:58.61	12	shock	0.3634
0:06:12.789	21	shock	-8.0193
0:07:39.804	27	shock	-6.8505
0:08:23.986	30	shock	-2.7013
0:09:51.918	36	shock	-7.6163
0:10:35.6	39	shock	1.8365
0:11:19.216	42	shock	2.7515
0:12:03.782	45	shock	-0.4993
0:12:46.948	48	shock	-3.3311
0:14:13.096	54	shock	-7.3154
0:14:58.895	57	shock	-2.3273
0:15:42.544	60	shock	-5.5818
0:17:12.176	66	shock	-8.0967
0:19:22.673	75	shock	-9.3461
0:20:07.089	78	shock	-8.8573
0:21:34.738	84	shock	-9.5851
0:22:21.636	87	shock	-9.8684
0:23:49.068	93	shock	-10.3655
0:25:18.466	99	shock	-10.545
0:26:02.398	102	shock	-10.3556
0:27:32.213	108	shock	-10.1314
0:28:15.879	111	shock	-8.7051
0:30:30.76	120	shock	-8.7554
0:02:31.181	6	nothing	3.8574
0:03:14.161	9	nothing	-1.8505
0:04:44.944	15	nothing	2.8809
0:05:29.374	18	nothing	-5.7125
0:06:56.588	24	nothing	-4.1709
0:09:07.72	33	nothing	-2.9615
0:13:29.831	51	nothing	-2.4164
0:16:27.077	63	nothing	-3.9652
0:17:54.992	69	nothing	-6.6236
0:18:39.391	72	nothing	-8.4295
0:20:51.355	81	nothing	-8.9617
0:23:05.219	90	nothing	-10.2146
0:24:34.285	96	nothing	-10.5171
0:26:45.781	105	nothing	-10.304
0:29:00.279	114	nothing	-8.1037
0:29:44.311	117	nothing	-9.1051
