Channel 1	Channel 1	Channel 1	Channel 1
Cmt Time	Cmt No	Cmt Text	Mean
 	 	 	µS
0:00:00.0	1	proceed	0.0
0:02:02.352	4	proceed	4.8566
0:02:50.717	7	proceed	8.9106
0:03:38.75	10	proceed	9.0935
0:04:23.099	13	proceed	9.9466
0:05:05.982	16	proceed	3.7748
0:05:49.847	19	proceed	5.9525
0:06:34.329	22	proceed	5.1566
0:07:20.978	25	proceed	11.2363
0:08:05.327	28	proceed	11.1114
0:08:52.493	31	proceed	8.0178
0:09:34.992	34	proceed	7.8359
0:10:19.991	37	proceed	17.1507
0:11:06.241	40	proceed	8.5371
0:11:51.223	43	proceed	10.8015
0:12:36.472	46	proceed	0.9612
0:13:19.505	49	proceed	11.3233
0:14:03.787	52	proceed	2.4608
0:14:46.236	55	proceed	2.7889
0:15:28.985	58	proceed	5.179
0:16:14.634	61	proceed	15.4793
0:16:57.917	64	proceed	10.0
0:17:45.399	67	proceed	0.0355
0:18:28.798	70	proceed	6.363
0:19:13.548	73	proceed	13.0646
0:19:58.763	76	proceed	9.0501
0:20:44.179	79	proceed	4.7281
0:22:17.594	82	proceed	7.2426
0:23:03.743	85	proceed	13.6632
0:23:49.342	88	proceed	10.6
0:24:34.375	91	proceed	4.9022
0:25:18.574	94	proceed	1.4567
0:26:03.923	97	proceed	13.3659
0:26:49.055	100	proceed	23.2372
0:27:32.604	103	proceed	9.9579
0:28:25.887	106	proceed	8.7019
0:29:12.603	109	proceed	10.8654
0:30:01.618	112	proceed	14.4546
0:30:46.034	115	proceed	28.4628
0:31:34.766	118	proceed	11.571
0:32:19.182	121	proceed	15.594
0:00:00.0	1	proceed	6.4577
0:02:02.352	4	proceed	3.4582
0:02:50.717	7	proceed	8.3997
0:03:38.75	10	proceed	8.0318
0:04:23.099	13	proceed	8.8255
0:05:05.982	16	proceed	6.0275
0:05:49.847	19	proceed	4.8834
0:06:34.329	22	proceed	3.5529
0:07:20.978	25	proceed	10.1113
0:08:05.327	28	proceed	9.9064
0:08:52.493	31	proceed	6.9761
0:09:34.992	34	proceed	6.4758
0:10:19.991	37	proceed	15.8308
0:11:06.241	40	proceed	9.4634
0:11:51.223	43	proceed	10.0944
0:12:36.472	46	proceed	0.4383
0:13:19.505	49	proceed	10.7318
0:14:03.787	52	proceed	1.7806
0:14:46.236	55	proceed	1.9371
0:15:28.985	58	proceed	3.6694
0:16:14.634	61	proceed	14.2206
0:16:57.917	64	proceed	11.2665
0:17:45.399	67	proceed	-0.8752
0:18:28.798	70	proceed	5.6821
0:19:13.548	73	proceed	10.9158
0:19:58.763	76	proceed	7.2912
0:20:44.179	79	proceed	5.7801
0:22:17.594	82	proceed	6.1684
0:23:03.743	85	proceed	11.8951
0:23:49.342	88	proceed	9.3388
0:24:34.375	91	proceed	5.3368
0:25:18.574	94	proceed	0.8805
0:26:03.923	97	proceed	12.4655
0:26:49.055	100	proceed	18.4489
0:27:32.604	103	proceed	9.2314
0:28:25.887	106	proceed	7.8214
0:29:12.603	109	proceed	9.017
0:30:01.618	112	proceed	13.7802
0:30:46.034	115	proceed	25.3486
0:31:34.766	118	proceed	11.7898
0:32:19.182	121	proceed	14.2104
0:01:17.665	2	FON	25.6561
0:02:07.655	5	FON	11.1583
0:02:54.791	8	FON	7.4322
0:03:40.717	11	FON	7.98
0:04:25.294	14	FON	7.7485
0:05:08.884	17	FON	8.984
0:05:52.986	20	FON	10.0926
0:06:36.705	23	FON	4.8849
0:07:23.05	26	FON	15.085
0:08:10.297	29	FON	16.5816
0:08:54.335	32	FON	10.3068
0:09:37.447	35	FON	6.9408
0:10:23.574	38	FON	10.6068
0:11:08.454	41	FON	14.8562
0:11:54.396	44	FON	13.8552
0:12:39.141	47	FON	-0.1459
0:18:30.873	71	FON	9.5581
0:20:47.87	80	FON	7.7071
0:22:22.853	83	FON	9.5422
0:23:52.114	89	FON	11.8574
0:24:37.044	92	FON	7.9228
0:25:20.962	95	FON	1.2101
0:26:06.953	98	FON	9.8388
0:26:52.481	101	FON	19.9214
0:27:36.898	104	FON	11.1627
0:28:31.631	107	FON	10.5573
0:29:14.639	110	FON	8.3824
0:30:04.719	113	FON	11.9753
0:30:48.47	116	FON	19.6225
0:31:37.653	119	FON	20.7122
0:01:17.665	2	FON	24.3418
0:02:07.655	5	FON	17.1608
0:02:54.791	8	FON	15.2367
0:03:40.717	11	FON	10.2857
0:04:25.294	14	FON	7.8909
0:05:08.884	17	FON	9.0423
0:05:52.986	20	FON	10.6045
0:06:36.705	23	FON	6.2313
0:07:23.05	26	FON	17.9471
0:08:10.297	29	FON	16.6684
0:08:54.335	32	FON	10.798
0:09:37.447	35	FON	7.9001
0:10:23.574	38	FON	9.435
0:11:08.454	41	FON	17.805
0:11:54.396	44	FON	13.6832
0:12:39.141	47	FON	0.9775
0:18:30.873	71	FON	9.1864
0:20:47.87	80	FON	7.0412
0:22:22.853	83	FON	9.7131
0:23:52.114	89	FON	10.6826
0:24:37.044	92	FON	7.6072
0:25:20.962	95	FON	10.0997
0:26:06.953	98	FON	8.8981
0:26:52.481	101	FON	17.9772
0:27:36.898	104	FON	11.7508
0:28:31.631	107	FON	18.2684
0:29:14.639	110	FON	8.7382
0:30:04.719	113	FON	10.5727
0:30:48.47	116	FON	17.0866
0:31:37.653	119	FON	21.2882
0:01:17.665	2	FON	21.2264
0:02:07.655	5	FON	16.2256
0:02:54.791	8	FON	15.7673
0:03:40.717	11	FON	10.5327
0:04:25.294	14	FON	7.4162
0:05:08.884	17	FON	8.8093
0:05:52.986	20	FON	9.747
0:06:36.705	23	FON	6.2466
0:07:23.05	26	FON	17.174
0:08:10.297	29	FON	15.7005
0:08:54.335	32	FON	9.8589
0:09:37.447	35	FON	7.8747
0:10:23.574	38	FON	9.8959
0:11:08.454	41	FON	17.8594
0:11:54.396	44	FON	12.6301
0:12:39.141	47	FON	2.9944
0:18:30.873	71	FON	9.14
0:20:47.87	80	FON	6.6914
0:22:22.853	83	FON	9.5232
0:23:52.114	89	FON	9.861
0:24:37.044	92	FON	6.8441
0:25:20.962	95	FON	14.2937
0:26:06.953	98	FON	7.7355
0:26:52.481	101	FON	16.6868
0:27:36.898	104	FON	11.3869
0:28:31.631	107	FON	19.6054
0:29:14.639	110	FON	9.04
0:30:04.719	113	FON	10.0215
0:30:48.47	116	FON	15.6351
0:31:37.653	119	FON	20.2885
0:01:17.665	2	FON	18.5446
0:02:07.655	5	FON	14.5942
0:02:54.791	8	FON	14.7263
0:03:40.717	11	FON	9.702
0:04:25.294	14	FON	6.6524
0:05:08.884	17	FON	8.1282
0:05:52.986	20	FON	8.6045
0:06:36.705	23	FON	5.7077
0:07:23.05	26	FON	15.0975
0:08:10.297	29	FON	14.4166
0:08:54.335	32	FON	8.6698
0:09:37.447	35	FON	7.2832
0:10:23.574	38	FON	10.8876
0:11:08.454	41	FON	17.442
0:11:54.396	44	FON	11.382
0:12:39.141	47	FON	4.1661
0:18:30.873	71	FON	9.9189
0:20:47.87	80	FON	6.0114
0:22:22.853	83	FON	8.735
0:23:52.114	89	FON	9.2244
0:24:37.044	92	FON	6.8832
0:25:20.962	95	FON	14.906
0:26:06.953	98	FON	7.5221
0:26:52.481	101	FON	15.9144
0:27:36.898	104	FON	10.6729
0:28:31.631	107	FON	18.9019
0:29:14.639	110	FON	9.0441
0:30:04.719	113	FON	9.39
0:30:48.47	116	FON	14.3945
0:31:37.653	119	FON	18.8409
0:13:21.949	50	KIS	11.3852
0:14:05.732	53	KIS	9.0901
0:14:48.635	56	KIS	1.6381
0:15:31.843	59	KIS	0.5209
0:16:16.522	62	KIS	11.3359
0:17:00.522	65	KIS	9.4428
0:17:47.681	68	KIS	8.3022
0:19:15.977	74	KIS	7.9274
0:20:01.351	77	KIS	8.481
0:23:06.925	86	KIS	9.906
0:13:21.949	50	KIS	13.4954
0:14:05.732	53	KIS	15.3705
0:14:48.635	56	KIS	6.2176
0:15:31.843	59	KIS	1.6492
0:16:16.522	62	KIS	9.8154
0:17:00.522	65	KIS	12.8323
0:17:47.681	68	KIS	9.0185
0:19:15.977	74	KIS	8.8148
0:20:01.351	77	KIS	8.7124
0:23:06.925	86	KIS	9.6767
0:13:21.949	50	KIS	13.8382
0:14:05.732	53	KIS	16.1662
0:14:48.635	56	KIS	7.4857
0:15:31.843	59	KIS	1.617
0:16:16.522	62	KIS	8.5222
0:17:00.522	65	KIS	14.9665
0:17:47.681	68	KIS	9.2645
0:19:15.977	74	KIS	8.0602
0:20:01.351	77	KIS	7.7971
0:23:06.925	86	KIS	9.0433
0:13:21.949	50	KIS	13.1691
0:14:05.732	53	KIS	15.5874
0:14:48.635	56	KIS	7.3702
0:15:31.843	59	KIS	2.503
0:16:16.522	62	KIS	7.506
0:17:00.522	65	KIS	14.9239
0:17:47.681	68	KIS	10.6167
0:19:15.977	74	KIS	7.2913
0:20:01.351	77	KIS	6.584
0:23:06.925	86	KIS	8.202
0:02:27.67	6	shock	9.6204
0:03:14.802	9	shock	9.8097
0:04:00.735	12	shock	12.1863
0:07:43.063	27	shock	12.0896
0:08:30.311	30	shock	9.3033
0:09:57.46	36	shock	6.9463
0:10:43.592	39	shock	13.1575
0:11:28.475	42	shock	15.7688
0:15:51.853	60	shock	17.7917
0:16:36.535	63	shock	6.8411
0:18:50.883	72	shock	12.0609
0:19:35.998	75	shock	11.4212
0:20:21.364	78	shock	0.9484
0:21:07.88	81	shock	1.9606
0:22:42.861	84	shock	8.7486
0:23:26.944	87	shock	11.1298
0:24:12.126	90	shock	5.8802
0:26:26.974	99	shock	11.65
0:27:56.906	105	shock	13.885
0:29:34.654	111	shock	10.731
0:30:24.736	114	shock	9.9328
0:31:08.485	117	shock	11.1716
0:01:37.693	3	nothing	7.5194
0:04:45.319	15	nothing	4.2019
0:05:28.899	18	nothing	5.857
0:06:12.998	21	nothing	6.8024
0:06:56.714	24	nothing	3.3488
0:09:14.345	33	nothing	7.3609
0:12:14.407	45	nothing	5.5767
0:12:59.156	48	nothing	5.969
0:13:41.956	51	nothing	9.2267
0:14:25.738	54	nothing	9.9769
0:15:08.654	57	nothing	4.605
0:17:20.535	66	nothing	10.0219
0:18:07.7	69	nothing	16.6136
0:24:57.059	93	nothing	7.0615
0:25:40.975	96	nothing	14.0689
0:27:12.49	102	nothing	10.7792
0:28:51.638	108	nothing	13.3042
0:31:57.667	120	nothing	11.8895
