Channel 1	Channel 1	Channel 1	Channel 1
Cmt Time	Cmt No	Cmt Text	Mean
 	 	 	µS
0:00:00.0	1	proceed	0.001249999992
0:03:23.857	4	proceed	22.66363001
0:04:12.823	7	proceed	22.63669408
0:05:04.354	10	proceed	21.95044654
0:05:51.153	13	proceed	19.78605842
0:06:38.336	16	proceed	21.3281275
0:07:23.151	19	proceed	21.10333097
0:08:08.5	22	proceed	21.23792498
0:08:52.916	25	proceed	21.44458187
0:09:36.015	28	proceed	19.26976406
0:10:21.681	31	proceed	24.29306101
0:11:06.597	34	proceed	25.45399649
0:11:53.879	37	proceed	25.37243875
0:12:38.445	40	proceed	25.99473625
0:13:23.76	43	proceed	25.4219403
0:14:08.043	46	proceed	25.18420187
0:14:51.892	49	proceed	25.61127407
0:15:38.358	52	proceed	22.71299194
0:16:21.623	55	proceed	22.14308814
0:17:06.306	58	proceed	22.63222227
0:17:50.505	61	proceed	20.62178906
0:18:36.037	64	proceed	21.58678694
0:19:22.82	67	proceed	24.29126184
0:20:08.402	70	proceed	25.20350499
0:20:55.034	73	proceed	23.44059156
0:21:38.85	76	proceed	21.8393763
0:22:27.066	79	proceed	19.88858765
0:23:12.715	82	proceed	19.05277914
0:24:01.33	85	proceed	19.91195146
0:24:45.113	88	proceed	21.00969029
0:25:31.329	91	proceed	21.20853371
0:26:15.111	94	proceed	22.65633563
0:27:01.277	97	proceed	24.16982689
0:27:45.692	100	proceed	23.59831813
0:28:30.125	103	proceed	21.04371998
0:29:17.374	106	proceed	19.19781967
0:30:02.873	109	proceed	18.84923598
0:30:46.905	112	proceed	23.88153966
0:31:30.971	115	proceed	23.13815377
0:32:18.37	118	proceed	20.82842936
0:33:03.586	121	proceed	20.47660752
0:00:00.0	1	proceed	16.78715145
0:03:23.857	4	proceed	22.64712512
0:04:12.823	7	proceed	22.48498379
0:05:04.354	10	proceed	21.76085748
0:05:51.153	13	proceed	19.70605878
0:06:38.336	16	proceed	21.33882101
0:07:23.151	19	proceed	21.59552001
0:08:08.5	22	proceed	21.03301497
0:08:52.916	25	proceed	21.49965501
0:09:36.015	28	proceed	19.06033013
0:10:21.681	31	proceed	24.30654874
0:11:06.597	34	proceed	25.31488253
0:11:53.879	37	proceed	25.11092871
0:12:38.445	40	proceed	26.73770109
0:13:23.76	43	proceed	25.26797504
0:14:08.043	46	proceed	24.9404
0:14:51.892	49	proceed	25.51055749
0:15:38.358	52	proceed	22.56084498
0:16:21.623	55	proceed	22.02490117
0:17:06.306	58	proceed	22.57218501
0:17:50.505	61	proceed	20.55669384
0:18:36.037	64	proceed	21.56062521
0:19:22.82	67	proceed	24.45679127
0:20:08.402	70	proceed	25.06629127
0:20:55.034	73	proceed	23.21305
0:21:38.85	76	proceed	21.69744122
0:22:27.066	79	proceed	19.81672246
0:23:12.715	82	proceed	19.01227366
0:24:01.33	85	proceed	19.92235264
0:24:45.113	88	proceed	21.27604994
0:25:31.329	91	proceed	21.08691868
0:26:15.111	94	proceed	23.19020505
0:27:01.277	97	proceed	24.03266752
0:27:45.692	100	proceed	23.47661367
0:28:30.125	103	proceed	20.92900255
0:29:17.374	106	proceed	19.14155998
0:30:02.873	109	proceed	18.93141615
0:30:46.905	112	proceed	23.99250124
0:31:30.971	115	proceed	22.99665619
0:32:18.37	118	proceed	20.70382247
0:33:03.586	121	proceed	20.52012493
0:02:40.846	2	FON	21.02787876
0:05:55.717	14	FON	19.41519755
0:07:26.348	20	FON	22.90033102
0:08:11.37	23	FON	20.60771128
0:10:25.442	32	FON	24.26466791
0:11:57.448	38	FON	24.51425542
0:13:26.014	44	FON	24.96538299
0:14:10.695	47	FON	24.45275748
0:15:40.413	53	FON	22.15191602
0:16:24.452	56	FON	21.77628425
0:17:54.178	62	FON	20.36439541
0:20:12.29	71	FON	24.63689476
0:20:57.578	74	FON	22.76164727
0:21:45.216	77	FON	21.21579223
0:24:03.982	86	FON	19.90592356
0:24:48.533	89	FON	21.63269875
0:25:33.302	92	FON	20.9023325
0:27:03.933	98	FON	23.8651022
0:27:48.715	101	FON	23.18859556
0:28:32.867	104	FON	20.66846452
0:29:20.108	107	FON	19.02835877
0:30:06.057	110	FON	18.96629772
0:32:21.64	119	FON	20.52766351
0:02:40.846	2	FON	21.43256312
0:05:55.717	14	FON	19.51612728
0:07:26.348	20	FON	23.03294265
0:08:11.37	23	FON	21.14868489
0:10:25.442	32	FON	24.67903158
0:11:57.448	38	FON	24.65405585
0:13:26.014	44	FON	24.99144686
0:14:10.695	47	FON	24.22567561
0:15:40.413	53	FON	22.29127542
0:16:24.452	56	FON	21.60824861
0:17:54.178	62	FON	20.42601457
0:20:12.29	71	FON	25.10838904
0:20:57.578	74	FON	22.69383494
0:21:45.216	77	FON	21.11307435
0:24:03.982	86	FON	19.83626642
0:24:48.533	89	FON	21.66869661
0:25:33.302	92	FON	20.77774175
0:27:03.933	98	FON	23.88294654
0:27:48.715	101	FON	23.02777128
0:28:32.867	104	FON	20.54560075
0:29:20.108	107	FON	18.97495651
0:30:06.057	110	FON	19.2124415
0:32:21.64	119	FON	20.44469151
0:02:40.846	2	FON	21.52133033
0:05:55.717	14	FON	19.67694696
0:07:26.348	20	FON	23.05435292
0:08:11.37	23	FON	21.67678609
0:10:25.442	32	FON	24.90433322
0:11:57.448	38	FON	24.92667742
0:13:26.014	44	FON	24.97183123
0:14:10.695	47	FON	23.98193157
0:15:40.413	53	FON	22.34917489
0:16:24.452	56	FON	21.55414581
0:17:54.178	62	FON	20.49330769
0:20:12.29	71	FON	25.26344562
0:20:57.578	74	FON	22.64815889
0:21:45.216	77	FON	21.01185921
0:24:03.982	86	FON	19.80611361
0:24:48.533	89	FON	21.69565397
0:25:33.302	92	FON	20.65858941
0:27:03.933	98	FON	23.82393761
0:27:48.715	101	FON	22.86709378
0:28:32.867	104	FON	20.4425815
0:29:20.108	107	FON	18.92577112
0:30:06.057	110	FON	19.56147749
0:32:21.64	119	FON	20.35575835
0:02:40.846	2	FON	21.64359101
0:05:55.717	14	FON	19.76674447
0:07:26.348	20	FON	23.02469939
0:08:11.37	23	FON	21.95937006
0:10:25.442	32	FON	24.99706799
0:11:57.448	38	FON	25.01134032
0:13:26.014	44	FON	24.89389598
0:14:10.695	47	FON	23.84449779
0:15:40.413	53	FON	22.33848836
0:16:24.452	56	FON	21.56762197
0:17:54.178	62	FON	20.5215496
0:20:12.29	71	FON	25.30675486
0:20:57.578	74	FON	22.64945294
0:21:45.216	77	FON	20.91163016
0:24:03.982	86	FON	19.7736651
0:24:48.533	89	FON	21.7000241
0:25:33.302	92	FON	20.54705862
0:27:03.933	98	FON	23.71151297
0:27:48.715	101	FON	22.70542754
0:28:32.867	104	FON	20.34487006
0:29:20.108	107	FON	18.89310814
0:30:06.057	110	FON	19.96430031
0:32:21.64	119	FON	20.26520988
0:03:30.218	5	KIS	22.54032305
0:04:20.352	8	KIS	21.94759302
0:05:08.925	11	KIS	21.29412298
0:06:41.308	17	KIS	21.25204193
0:08:55.499	26	KIS	21.29966524
0:09:38.978	29	KIS	19.54665836
0:11:11.624	35	KIS	24.70949099
0:12:42.015	41	KIS	27.07004602
0:14:56.119	50	KIS	25.20736897
0:17:08.916	59	KIS	22.42134402
0:18:40.051	65	KIS	21.43146597
0:19:27.659	68	KIS	24.40622746
0:22:31.112	80	KIS	19.6742503
0:23:15.527	83	KIS	18.91858178
0:26:19.062	95	KIS	23.50103024
0:30:49.787	113	KIS	24.15823025
0:31:35.729	116	KIS	22.55640972
0:03:30.218	5	KIS	22.55913721
0:04:20.352	8	KIS	21.76136463
0:05:08.925	11	KIS	21.1119901
0:06:41.308	17	KIS	21.2010242
0:08:55.499	26	KIS	21.15379386
0:09:38.978	29	KIS	19.81154843
0:11:11.624	35	KIS	24.99036149
0:12:42.015	41	KIS	26.95131241
0:14:56.119	50	KIS	25.1022197
0:17:08.916	59	KIS	22.29928127
0:18:40.051	65	KIS	21.77277499
0:19:27.659	68	KIS	24.59524761
0:22:31.112	80	KIS	19.59356297
0:23:15.527	83	KIS	18.89228958
0:26:19.062	95	KIS	23.47820633
0:30:49.787	113	KIS	24.1866084
0:31:35.729	116	KIS	22.54024765
0:03:30.218	5	KIS	22.50319966
0:04:20.352	8	KIS	21.60277267
0:05:08.925	11	KIS	20.92777007
0:06:41.308	17	KIS	21.1316343
0:08:55.499	26	KIS	20.98554199
0:09:38.978	29	KIS	20.07004763
0:11:11.624	35	KIS	25.15689748
0:12:42.015	41	KIS	26.90821161
0:14:56.119	50	KIS	25.04158465
0:17:08.916	59	KIS	22.16788167
0:18:40.051	65	KIS	21.96624452
0:19:27.659	68	KIS	24.7929914
0:22:31.112	80	KIS	19.5484424
0:23:15.527	83	KIS	18.87520588
0:26:19.062	95	KIS	23.40840755
0:30:49.787	113	KIS	24.20506443
0:31:35.729	116	KIS	22.49856369
0:03:30.218	5	KIS	22.40856794
0:04:20.352	8	KIS	21.45058018
0:05:08.925	11	KIS	20.7560915
0:06:41.308	17	KIS	21.05340654
0:08:55.499	26	KIS	20.82296868
0:09:38.978	29	KIS	20.36411777
0:11:11.624	35	KIS	25.16711599
0:12:42.015	41	KIS	26.74713252
0:14:56.119	50	KIS	24.93793298
0:17:08.916	59	KIS	22.03102725
0:18:40.051	65	KIS	22.07973839
0:19:27.659	68	KIS	24.94304987
0:22:31.112	80	KIS	19.51348205
0:23:15.527	83	KIS	18.85358717
0:26:19.062	95	KIS	23.2786289
0:30:49.787	113	KIS	24.19249585
0:31:35.729	116	KIS	22.4154942
0:03:00.864	3	shock	23.26277674
0:03:50.225	6	shock	22.31331352
0:04:40.373	9	shock	20.79233725
0:06:15.738	15	shock	19.77001107
0:07:01.32	18	shock	20.62905499
0:09:58.999	30	shock	22.1377325
0:10:45.448	33	shock	25.50829521
0:11:31.631	36	shock	24.98268375
0:12:17.463	39	shock	25.33180975
0:13:46.028	45	shock	24.366749
0:14:30.71	48	shock	23.80719277
0:16:00.425	54	shock	21.99080403
0:16:44.474	57	shock	21.41471323
0:17:28.923	60	shock	21.30814649
0:18:14.19	63	shock	20.47755124
0:19:00.071	66	shock	22.19893568
0:21:17.585	75	shock	22.46683854
0:23:35.549	84	shock	18.58046104
0:24:23.998	87	shock	19.55319575
0:25:53.313	93	shock	20.03523121
0:27:23.945	99	shock	23.1805952
0:28:52.876	105	shock	19.87599004
0:29:40.124	108	shock	18.71552594
0:05:28.94	12	nothing	20.11906939
0:07:46.369	21	nothing	22.64940973
0:08:31.386	24	nothing	22.57597177
0:09:15.519	27	nothing	19.98685429
0:13:02.029	42	nothing	26.09863805
0:15:16.126	51	nothing	24.22509548
0:19:47.671	69	nothing	25.61705397
0:20:32.303	72	nothing	25.1105025
0:22:05.235	78	nothing	20.41991874
0:22:51.134	81	nothing	19.31891432
0:25:08.548	90	nothing	21.62482604
0:26:39.078	96	nothing	23.64150582
0:28:08.727	102	nothing	21.91192698
0:30:26.075	111	nothing	21.96256448
0:31:09.807	114	nothing	24.06229898
0:31:55.739	117	nothing	21.86473174
0:32:41.655	120	nothing	19.820416
