Channel 1	Channel 1	Channel 1	Channel 1
Cmt Time	Cmt No	Cmt Text	Mean
 	 	 	µS
0:00:00.0	1	proceed	0
0:03:33.393	4	proceed	2.595328134
0:04:20.608	7	proceed	1.955117816
0:05:06.373	10	proceed	1.497644686
0:05:54.439	13	proceed	-0.2411156259
0:06:39.488	16	proceed	-2.011758436
0:07:27.72	19	proceed	-3.397687188
0:08:14.669	22	proceed	-4.462835288
0:09:00.918	25	proceed	-4.268911239
0:09:46.134	28	proceed	-3.472566571
0:10:32.7	31	proceed	-3.379255622
0:11:17.682	34	proceed	-4.033452507
0:12:01.731	37	proceed	-5.013649062
0:12:46.38	40	proceed	-5.890353112
0:13:34.546	43	proceed	-6.332288442
0:14:19.579	46	proceed	-6.681529381
0:15:03.644	49	proceed	-6.762142805
0:15:49.543	52	proceed	-6.446092199
0:16:34.176	55	proceed	-5.428375916
0:17:18.525	58	proceed	-4.8406809
0:18:02.991	61	proceed	-4.840772481
0:18:47.723	64	proceed	-5.356951886
0:20:00.005	67	proceed	-3.158850626
0:20:44.237	70	proceed	-0.1280787498
0:21:28.836	73	proceed	1.239921872
0:22:13.069	76	proceed	2.26274531
0:22:58.118	79	proceed	2.633947813
0:23:43.917	82	proceed	3.079991879
0:24:28.766	85	proceed	3.660385631
0:25:21.998	88	proceed	3.543565636
0:26:08.814	91	proceed	5.52208781
0:26:53.246	94	proceed	5.256325343
0:27:39.662	97	proceed	5.777329995
0:28:30.844	100	proceed	6.042854041
0:29:31.26	103	proceed	4.803700309
0:30:19.259	106	proceed	3.029770315
0:31:03.291	109	proceed	0.9773131261
0:32:02.457	112	proceed	-1.620573436
0:32:48.572	115	proceed	-2.214797515
0:33:40.521	118	proceed	-3.187453443
0:34:25.503	121	proceed	-3.378654385
0:00:00.0	1	proceed	0.8768200004
0:03:33.393	4	proceed	2.5204875
0:04:20.608	7	proceed	1.913486245
0:05:06.373	10	proceed	1.403618736
0:05:54.439	13	proceed	-0.3064237503
0:06:39.488	16	proceed	-2.10082874
0:07:27.72	19	proceed	-3.463291239
0:08:14.669	22	proceed	-4.506426287
0:09:00.918	25	proceed	-4.197927514
0:09:46.134	28	proceed	-3.481451241
0:10:32.7	31	proceed	-3.378673824
0:11:17.682	34	proceed	-4.081519988
0:12:01.731	37	proceed	-5.075545025
0:12:46.38	40	proceed	-5.920755037
0:13:34.546	43	proceed	-6.358579983
0:14:19.579	46	proceed	-6.700313731
0:15:03.644	49	proceed	-6.747341106
0:15:49.543	52	proceed	-6.435488679
0:16:34.176	55	proceed	-5.383013828
0:17:18.525	58	proceed	-4.824452509
0:18:02.991	61	proceed	-4.85941998
0:18:47.723	64	proceed	-5.391023714
0:20:00.005	67	proceed	-2.872078751
0:20:44.237	70	proceed	-0.02372750002
0:21:28.836	73	proceed	1.281548747
0:22:13.069	76	proceed	2.394992505
0:22:58.118	79	proceed	3.514709999
0:23:43.917	82	proceed	3.067078728
0:24:28.766	85	proceed	3.730793744
0:25:21.998	88	proceed	3.491648745
0:26:08.814	91	proceed	5.505159932
0:26:53.246	94	proceed	5.163698765
0:27:39.662	97	proceed	5.714342551
0:28:30.844	100	proceed	6.058203734
0:29:31.26	103	proceed	4.733246224
0:30:19.259	106	proceed	2.892900006
0:31:03.291	109	proceed	0.8441587496
0:32:02.457	112	proceed	-1.710200005
0:32:48.572	115	proceed	-2.262807512
0:33:40.521	118	proceed	-3.232573746
0:34:25.503	121	proceed	-3.427763752
0:02:50.779	2	FON	2.041096256
0:03:38.402	5	FON	2.238052993
0:04:24.624	8	FON	1.805341003
0:05:12.68	11	FON	1.143842256
0:05:57.502	14	FON	-0.5343342507
0:06:42.078	17	FON	-2.253714506
0:07:32.54	20	FON	-3.647649249
0:08:18.052	23	FON	-4.600027239
0:09:03.829	26	FON	-4.057425258
0:09:48.867	29	FON	-3.497364752
0:10:35.611	32	FON	-3.363764018
0:11:20.459	35	FON	-4.2154405
0:12:49.25	41	FON	-5.981102223
0:14:22.336	47	FON	-6.72124003
0:15:52.799	53	FON	-6.320256509
0:17:21.877	59	FON	-4.834677992
0:20:02.964	68	FON	-2.578851498
0:21:30.978	74	FON	1.295773744
0:23:47.001	83	FON	3.254399504
0:25:26.248	89	FON	4.894578748
0:27:48.358	98	FON	5.301218497
0:28:34.419	101	FON	5.940407729
0:30:21.899	107	FON	2.649708744
0:31:18.211	110	FON	0.06300674995
0:32:51.409	116	FON	-2.353291007
0:33:42.96	119	FON	-3.339388996
0:02:50.779	2	FON	2.294095122
0:03:38.402	5	FON	2.288718124
0:04:24.624	8	FON	2.091347131
0:05:12.68	11	FON	1.043973378
0:05:57.502	14	FON	-0.6426206251
0:06:42.078	17	FON	-2.333779256
0:07:32.54	20	FON	-3.713499873
0:08:18.052	23	FON	-4.638459107
0:09:03.829	26	FON	-4.019760117
0:09:48.867	29	FON	-3.509891503
0:10:35.611	32	FON	-3.395315136
0:11:20.459	35	FON	-4.267784744
0:12:49.25	41	FON	-6.003519367
0:14:22.336	47	FON	-6.728974758
0:15:52.799	53	FON	-6.239571635
0:17:21.877	59	FON	-4.830221369
0:20:02.964	68	FON	-2.250098
0:21:30.978	74	FON	1.361277873
0:23:47.001	83	FON	3.365673131
0:25:26.248	89	FON	4.599609625
0:27:48.358	98	FON	5.202177742
0:28:34.419	101	FON	5.864983357
0:30:21.899	107	FON	2.553583368
0:31:18.211	110	FON	-0.05052587512
0:32:51.409	116	FON	-2.416400003
0:33:42.96	119	FON	-3.425318125
0:02:50.779	2	FON	2.372848331
0:03:38.402	5	FON	2.27917225
0:04:24.624	8	FON	2.150310836
0:05:12.68	11	FON	0.9486704187
0:05:57.502	14	FON	-0.7494059998
0:06:42.078	17	FON	-2.34752542
0:07:32.54	20	FON	-3.77196025
0:08:18.052	23	FON	-4.667944642
0:09:03.829	26	FON	-3.973150998
0:09:48.867	29	FON	-3.494273905
0:10:35.611	32	FON	-3.440079175
0:11:20.459	35	FON	-4.319855077
0:12:49.25	41	FON	-6.028457235
0:14:22.336	47	FON	-6.735937093
0:15:52.799	53	FON	-6.166710412
0:17:21.877	59	FON	-4.813786911
0:20:02.964	68	FON	-2.051699667
0:21:30.978	74	FON	1.374759332
0:23:47.001	83	FON	3.326257755
0:25:26.248	89	FON	4.594990416
0:27:48.358	98	FON	5.278149414
0:28:34.419	101	FON	5.807364494
0:30:21.899	107	FON	2.441688912
0:31:18.211	110	FON	-0.1679569168
0:32:51.409	116	FON	-2.473185584
0:33:42.96	119	FON	-3.455128915
0:02:50.779	2	FON	2.427659624
0:03:38.402	5	FON	2.242784938
0:04:24.624	8	FON	2.121119191
0:05:12.68	11	FON	0.8517744385
0:05:57.502	14	FON	-0.8515901255
0:06:42.078	17	FON	-2.399630502
0:07:32.54	20	FON	-3.825729
0:08:18.052	23	FON	-4.698706492
0:09:03.829	26	FON	-3.934916998
0:09:48.867	29	FON	-3.486473372
0:10:35.611	32	FON	-3.479146943
0:11:20.459	35	FON	-4.36853037
0:12:49.25	41	FON	-6.054848431
0:14:22.336	47	FON	-6.747583386
0:15:52.799	53	FON	-6.107641187
0:17:21.877	59	FON	-4.800992608
0:20:02.964	68	FON	-1.905059563
0:21:30.978	74	FON	1.433775688
0:23:47.001	83	FON	3.274697947
0:25:26.248	89	FON	4.805833562
0:27:48.358	98	FON	5.376327312
0:28:34.419	101	FON	5.823785619
0:30:21.899	107	FON	2.322661997
0:31:18.211	110	FON	-0.2841006875
0:32:51.409	116	FON	-2.518180998
0:33:42.96	119	FON	-3.449895684
0:12:04.361	38	KIS	-5.168448994
0:13:37.336	44	KIS	-6.381639759
0:15:06.912	50	KIS	-6.729171781
0:16:37.333	56	KIS	-5.350035733
0:18:06.237	62	KIS	-4.910583036
0:18:56.844	65	KIS	-5.572919752
0:20:46.964	71	KIS	0.1496689998
0:22:16.002	77	KIS	2.534007004
0:23:01.288	80	KIS	3.490122001
0:24:38.943	86	KIS	3.645067757
0:26:11.602	92	KIS	5.532566508
0:26:56.95	95	KIS	5.065015491
0:29:35.013	104	KIS	4.559658747
0:32:06.218	113	KIS	-1.939693001
0:12:04.361	38	KIS	-5.213310121
0:13:37.336	44	KIS	-6.414876749
0:15:06.912	50	KIS	-6.730834872
0:16:37.333	56	KIS	-5.306700109
0:18:06.237	62	KIS	-4.935481151
0:18:56.844	65	KIS	-5.610493627
0:20:46.964	71	KIS	0.228504375
0:22:16.002	77	KIS	2.620303002
0:23:01.288	80	KIS	3.260905624
0:24:38.943	86	KIS	3.878292376
0:26:11.602	92	KIS	5.541269404
0:26:56.95	95	KIS	5.191189118
0:29:35.013	104	KIS	4.478979606
0:32:06.218	113	KIS	-2.172217372
0:12:04.361	38	KIS	-5.267819659
0:13:37.336	44	KIS	-6.443207588
0:15:06.912	50	KIS	-6.739319838
0:16:37.333	56	KIS	-5.259887407
0:18:06.237	62	KIS	-4.960918019
0:18:56.844	65	KIS	-5.645383502
0:20:46.964	71	KIS	0.3206022502
0:22:16.002	77	KIS	2.651958667
0:23:01.288	80	KIS	3.242614331
0:24:38.943	86	KIS	4.047494918
0:26:11.602	92	KIS	5.551039443
0:26:56.95	95	KIS	5.47341025
0:29:35.013	104	KIS	4.400462157
0:32:06.218	113	KIS	-2.163002749
0:12:04.361	38	KIS	-5.323199369
0:13:37.336	44	KIS	-6.46838931
0:15:06.912	50	KIS	-6.753291173
0:16:37.333	56	KIS	-5.209937554
0:18:06.237	62	KIS	-4.98397676
0:18:56.844	65	KIS	-5.679441249
0:20:46.964	71	KIS	0.4059574379
0:22:16.002	77	KIS	2.670733935
0:23:01.288	80	KIS	3.255421875
0:24:38.943	86	KIS	4.009867754
0:26:11.602	92	KIS	5.55306703
0:26:56.95	95	KIS	5.587828372
0:29:35.013	104	KIS	4.308906367
0:32:06.218	113	KIS	-2.108251061
0:03:10.799	3	shock	2.732037241
0:03:58.411	6	shock	2.132520007
0:07:52.554	21	shock	-4.092197998
0:09:23.836	27	shock	-3.685439003
0:12:24.382	39	shock	-5.58570126
0:13:09.265	42	shock	-6.19439674
0:13:57.347	45	shock	-6.580454519
0:19:16.857	66	shock	-5.865146492
0:21:06.971	72	shock	0.8246267508
0:23:21.302	81	shock	3.283083253
0:24:07.017	84	shock	3.07513101
0:33:11.423	117	shock	-2.731443259
0:04:44.643	9	nothing	1.901768004
0:05:32.691	12	nothing	0.3484537501
0:06:17.524	15	nothing	-1.334086251
0:07:02.09	18	nothing	-2.72911
0:08:38.071	24	nothing	-4.828076751
0:10:08.885	30	nothing	-3.371658756
0:10:55.618	33	nothing	-3.66694326
0:11:40.466	36	nothing	-4.622910488
0:14:42.347	48	nothing	-6.808535697
0:15:26.929	51	nothing	-6.638451761
0:16:12.811	54	nothing	-5.847405514
0:16:57.343	57	nothing	-5.009660232
0:17:41.893	60	nothing	-4.77209901
0:18:26.258	63	nothing	-5.112850486
0:20:22.973	69	nothing	-1.029165
0:21:50.988	75	nothing	1.680511001
0:22:36.02	78	nothing	2.62268274
0:24:58.95	87	nothing	3.771061251
0:25:46.266	90	nothing	5.746459247
0:26:31.615	93	nothing	5.563810301
0:27:16.965	96	nothing	5.842130007
0:28:08.379	99	nothing	5.660979517
0:28:54.428	102	nothing	5.699696016
0:29:55.027	105	nothing	3.837303762
0:30:41.91	108	nothing	1.7681305
0:31:38.225	111	nothing	-0.8547627501
0:32:26.224	114	nothing	-1.931432251
0:34:02.972	120	nothing	-3.333197744
