Channel 1	Channel 1	Channel 1	Channel 1
Cmt Time	Cmt No	Cmt Text	Mean
 	 	 	µS
0:00:00.0	1	proceed	0.0
0:02:02.697	4	proceed	19.2407
0:02:47.145	7	proceed	15.8441
0:03:30.428	10	proceed	12.6159
0:04:23.144	13	proceed	22.9099
0:05:07.326	16	proceed	19.2679
0:05:51.892	19	proceed	20.2994
0:06:40.707	22	proceed	20.6531
0:07:24.34	25	proceed	17.0583
0:08:12.355	28	proceed	23.787
0:08:54.638	31	proceed	16.2781
0:09:38.703	34	proceed	19.6116
0:10:22.336	37	proceed	22.4733
0:11:09.135	40	proceed	23.3046
0:11:56.634	43	proceed	18.9121
0:12:53.599	46	proceed	13.8118
0:13:37.499	49	proceed	30.3018
0:14:20.631	52	proceed	16.9063
0:15:04.013	55	proceed	20.4266
0:15:50.963	58	proceed	24.132
0:16:36.228	61	proceed	18.1171
0:17:21.861	64	proceed	17.3136
0:18:05.593	67	proceed	26.5483
0:18:49.159	70	proceed	17.3064
0:19:40.324	73	proceed	15.8796
0:20:23.024	76	proceed	25.9089
0:21:06.889	79	proceed	21.0046
0:21:52.072	82	proceed	22.4251
0:22:35.671	85	proceed	18.5054
0:23:18.987	88	proceed	21.2569
0:24:04.102	91	proceed	22.1934
0:24:51.968	94	proceed	28.6356
0:25:45.117	97	proceed	19.5026
0:26:34.066	100	proceed	26.609
0:27:25.865	103	proceed	24.7057
0:28:12.264	106	proceed	23.6855
0:28:55.646	109	proceed	24.3979
0:29:39.645	112	proceed	25.2645
0:30:21.761	115	proceed	19.8532
0:31:05.894	118	proceed	20.0771
0:31:56.126	121	proceed	22.7432
0:00:00.0	1	proceed	14.7231
0:02:02.697	4	proceed	17.8039
0:02:47.145	7	proceed	15.8313
0:03:30.428	10	proceed	12.2806
0:04:23.144	13	proceed	24.9345
0:05:07.326	16	proceed	18.5231
0:05:51.892	19	proceed	19.5315
0:06:40.707	22	proceed	19.8219
0:07:24.34	25	proceed	16.8957
0:08:12.355	28	proceed	22.7052
0:08:54.638	31	proceed	15.519
0:09:38.703	34	proceed	20.3033
0:10:22.336	37	proceed	21.5097
0:11:09.135	40	proceed	21.1247
0:11:56.634	43	proceed	19.0717
0:12:53.599	46	proceed	14.4816
0:13:37.499	49	proceed	29.4076
0:14:20.631	52	proceed	18.7943
0:15:04.013	55	proceed	19.84
0:15:50.963	58	proceed	24.1603
0:16:36.228	61	proceed	17.4875
0:17:21.861	64	proceed	20.538
0:18:05.593	67	proceed	26.5175
0:18:49.159	70	proceed	17.1152
0:19:40.324	73	proceed	19.3011
0:20:23.024	76	proceed	25.5287
0:21:06.889	79	proceed	20.6299
0:21:52.072	82	proceed	21.7165
0:22:35.671	85	proceed	17.3402
0:23:18.987	88	proceed	20.7922
0:24:04.102	91	proceed	22.3251
0:24:51.968	94	proceed	27.8955
0:25:45.117	97	proceed	20.1847
0:26:34.066	100	proceed	26.4685
0:27:25.865	103	proceed	23.8694
0:28:12.264	106	proceed	23.1734
0:28:55.646	109	proceed	22.9473
0:29:39.645	112	proceed	24.8231
0:30:21.761	115	proceed	19.5698
0:31:05.894	118	proceed	19.8646
0:31:56.126	121	proceed	22.9176
0:02:05.942	5	FON	17.0217
0:02:49.142	8	FON	15.0185
0:04:25.552	14	FON	28.5447
0:05:10.343	17	FON	18.1864
0:07:29.431	26	FON	16.4884
0:09:41.053	35	FON	20.677
0:11:12.107	41	FON	22.034
0:12:55.506	47	FON	16.8597
0:13:39.594	50	FON	26.0678
0:16:37.935	62	FON	19.8574
0:17:23.591	65	FON	21.8627
0:18:07.655	68	FON	26.9131
0:18:51.654	71	FON	16.7756
0:19:42.429	74	FON	22.3487
0:20:24.758	77	FON	24.2193
0:21:09.067	80	FON	20.75
0:21:55.203	83	FON	21.8445
0:22:38.018	86	FON	16.6049
0:23:21.977	89	FON	20.2548
0:24:54.362	95	FON	27.1608
0:25:50.048	98	FON	17.9314
0:26:44.047	101	FON	32.2426
0:27:28.431	104	FON	22.9293
0:28:14.583	107	FON	22.9151
0:28:58.094	110	FON	22.6083
0:29:41.446	113	FON	24.1464
0:30:24.676	116	FON	19.3741
0:31:12.909	119	FON	22.3424
0:02:05.942	5	FON	15.9829
0:02:49.142	8	FON	15.002
0:04:25.552	14	FON	28.32
0:05:10.343	17	FON	17.2449
0:07:29.431	26	FON	16.0908
0:09:41.053	35	FON	21.9529
0:11:12.107	41	FON	22.914
0:12:55.506	47	FON	17.3427
0:13:39.594	50	FON	25.9515
0:16:37.935	62	FON	19.891
0:17:23.591	65	FON	24.0873
0:18:07.655	68	FON	25.7001
0:18:51.654	71	FON	17.792
0:19:42.429	74	FON	24.9658
0:20:24.758	77	FON	24.1133
0:21:09.067	80	FON	21.4658
0:21:55.203	83	FON	21.9102
0:22:38.018	86	FON	17.7592
0:23:21.977	89	FON	20.9588
0:24:54.362	95	FON	27.0407
0:25:50.048	98	FON	17.7384
0:26:44.047	101	FON	32.4889
0:27:28.431	104	FON	23.5755
0:28:14.583	107	FON	22.9683
0:28:58.094	110	FON	22.831
0:29:41.446	113	FON	24.1186
0:30:24.676	116	FON	19.276
0:31:12.909	119	FON	22.9156
0:02:05.942	5	FON	16.2872
0:02:49.142	8	FON	14.9942
0:04:25.552	14	FON	27.8652
0:05:10.343	17	FON	16.745
0:07:29.431	26	FON	15.6681
0:09:41.053	35	FON	23.2865
0:11:12.107	41	FON	24.339
0:12:55.506	47	FON	17.5197
0:13:39.594	50	FON	25.02
0:16:37.935	62	FON	19.6078
0:17:23.591	65	FON	25.0783
0:18:07.655	68	FON	24.9189
0:18:51.654	71	FON	17.5104
0:19:42.429	74	FON	26.5694
0:20:24.758	77	FON	23.7283
0:21:09.067	80	FON	22.2711
0:21:55.203	83	FON	21.2213
0:22:38.018	86	FON	18.2949
0:23:21.977	89	FON	20.7589
0:24:54.362	95	FON	26.3059
0:25:50.048	98	FON	17.4876
0:26:44.047	101	FON	32.3911
0:27:28.431	104	FON	23.2034
0:28:14.583	107	FON	22.6551
0:28:58.094	110	FON	23.0578
0:29:41.446	113	FON	23.6117
0:30:24.676	116	FON	19.0707
0:31:12.909	119	FON	23.1017
0:02:05.942	5	FON	16.4201
0:02:49.142	8	FON	15.3852
0:04:25.552	14	FON	26.969
0:05:10.343	17	FON	17.1898
0:07:29.431	26	FON	15.8016
0:09:41.053	35	FON	24.5464
0:11:12.107	41	FON	24.8867
0:12:55.506	47	FON	18.3563
0:13:39.594	50	FON	24.1518
0:16:37.935	62	FON	19.3598
0:17:23.591	65	FON	25.613
0:18:07.655	68	FON	24.1595
0:18:51.654	71	FON	17.1498
0:19:42.429	74	FON	27.4013
0:20:24.758	77	FON	23.2356
0:21:09.067	80	FON	23.0093
0:21:55.203	83	FON	20.6783
0:22:38.018	86	FON	18.6673
0:23:21.977	89	FON	20.6457
0:24:54.362	95	FON	25.4413
0:25:50.048	98	FON	17.2182
0:26:44.047	101	FON	32.153
0:27:28.431	104	FON	22.9858
0:28:14.583	107	FON	22.5724
0:28:58.094	110	FON	23.5402
0:29:41.446	113	FON	23.1276
0:30:24.676	116	FON	19.0041
0:31:12.909	119	FON	23.3633
0:01:20.942	2	KIS	20.0061
0:03:33.921	11	KIS	13.8335
0:05:54.672	20	KIS	19.8654
0:06:43.07	23	KIS	18.0751
0:08:14.39	29	KIS	21.7514
0:08:57.757	32	KIS	16.0444
0:10:25.485	38	KIS	20.432
0:11:58.756	44	KIS	19.7518
0:14:22.329	53	KIS	17.5975
0:15:06.321	56	KIS	21.5945
0:15:52.584	59	KIS	25.5872
0:24:08.304	92	KIS	21.5975
0:01:20.942	2	KIS	23.0948
0:03:33.921	11	KIS	13.3125
0:05:54.672	20	KIS	18.6082
0:06:43.07	23	KIS	17.4763
0:08:14.39	29	KIS	21.5258
0:08:57.757	32	KIS	16.2952
0:10:25.485	38	KIS	19.9458
0:11:58.756	44	KIS	18.7301
0:14:22.329	53	KIS	17.563
0:15:06.321	56	KIS	20.8429
0:15:52.584	59	KIS	25.3859
0:24:08.304	92	KIS	22.6388
0:01:20.942	2	KIS	24.1047
0:03:33.921	11	KIS	13.1967
0:05:54.672	20	KIS	18.1756
0:06:43.07	23	KIS	16.67
0:08:14.39	29	KIS	20.4163
0:08:57.757	32	KIS	16.0447
0:10:25.485	38	KIS	19.1565
0:11:58.756	44	KIS	17.8492
0:14:22.329	53	KIS	17.3595
0:15:06.321	56	KIS	20.0474
0:15:52.584	59	KIS	25.2576
0:24:08.304	92	KIS	23.1067
0:01:20.942	2	KIS	24.4178
0:03:33.921	11	KIS	13.2571
0:05:54.672	20	KIS	18.149
0:06:43.07	23	KIS	15.849
0:08:14.39	29	KIS	20.0888
0:08:57.757	32	KIS	15.7416
0:10:25.485	38	KIS	18.9543
0:11:58.756	44	KIS	17.2002
0:14:22.329	53	KIS	18.0609
0:15:06.321	56	KIS	19.2932
0:15:52.584	59	KIS	25.0698
0:24:08.304	92	KIS	24.0077
0:04:45.563	15	shock	24.3898
0:05:30.36	18	shock	19.2943
0:06:14.692	21	shock	23.2035
0:07:03.091	24	shock	12.5233
0:07:49.441	27	shock	18.141
0:09:17.772	33	shock	16.7097
0:10:01.071	36	shock	27.5614
0:10:45.503	39	shock	21.567
0:11:32.119	42	shock	27.0845
0:13:15.517	48	shock	23.8833
0:14:42.349	54	shock	21.5562
0:16:57.946	63	shock	18.6826
0:18:27.661	69	shock	21.2185
0:20:02.442	75	shock	29.7627
0:20:44.775	78	shock	20.4045
0:21:29.073	81	shock	26.2377
0:22:58.038	87	shock	21.9325
0:25:14.369	96	shock	22.2154
0:26:10.068	99	shock	16.4353
0:27:04.067	102	shock	29.9504
0:28:34.598	108	shock	22.9775
0:29:18.114	111	shock	26.3006
0:30:44.696	117	shock	18.1891
0:01:40.971	3	nothing	24.0403
0:02:25.966	6	nothing	18.442
0:03:09.164	9	nothing	17.0821
0:03:53.931	12	nothing	13.5661
0:08:34.407	30	nothing	17.2681
0:12:18.769	45	nothing	14.9069
0:13:59.616	51	nothing	20.6782
0:15:26.331	57	nothing	16.3047
0:16:12.597	60	nothing	22.7245
0:17:43.612	66	nothing	28.2526
0:19:11.66	72	nothing	15.9325
0:22:15.224	84	nothing	19.52
0:23:41.987	90	nothing	20.2461
0:24:28.32	93	nothing	29.0989
0:27:48.45	105	nothing	24.298
0:30:01.463	114	nothing	21.9114
0:31:32.928	120	nothing	23.7025
